Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
23-02-2014,19 - 20,0,"1464,4",0,"111,1",0,250,"863,9",0,0,"32,9",0,0,0,"51,5",300,0,0,"1414,2",0,0
23-02-2014,20 - 21,0,1368,0,"733,8",0,250,1000,0,0,"574,3",0,"171,3",0,"430,2",300,0,0,"849,3",0,0
23-02-2014,21 - 22,0,"1328,4",0,"904,7",0,250,1000,0,0,950,0,"175,8",0,450,300,0,0,"620,7",0,0
23-02-2014,22 - 23,0,"1318,8",0,"724,5",0,250,1000,0,0,950,0,"143,4",0,450,300,0,0,"606,4",0,0
23-02-2014,23 - 00,0,"1362,2",0,963,0,250,1000,0,0,950,0,"102,9",0,450,300,0,0,"252,8",0,0
24-02-2014,00 - 01,0,1463,0,554,0,250,1000,0,0,1000,0,"17,7",0,450,300,0,0,"271,6",0,0
24-02-2014,01 - 02,0,"1413,8",0,552,0,250,1000,0,0,1000,0,0,0,450,300,0,0,"233,7",0,0
24-02-2014,02 - 03,0,"1471,1",0,588,0,250,1000,0,0,1000,0,0,0,450,300,0,0,"136,4",0,0
24-02-2014,03 - 04,0,"1417,6",0,685,0,250,"954,9",0,0,1000,0,0,0,450,300,0,0,83,0,0
24-02-2014,04 - 05,0,"1273,7",0,914,0,250,"999,9",0,0,1000,0,"4,6",0,"335,5",250,0,0,"15,3",0,0
24-02-2014,05 - 06,0,"1242,6",0,"863,9",0,250,1000,0,0,1000,0,"84,9",0,"316,7",200,0,0,"145,2",0,0
24-02-2014,06 - 07,0,"1952,6","458,8",0,0,250,900,0,0,400,0,0,0,88,200,0,0,"1183,4",0,0
24-02-2014,07 - 08,0,"2340,2","1218,8",0,0,0,"773,7",0,0,0,0,"89,6",0,"324,6",100,0,0,"2138,1",0,0
24-02-2014,08 - 09,0,"2245,5",1330,0,0,0,"876,3",0,473,0,0,"141,4",0,"354,9",50,0,0,"2427,3",0,0
24-02-2014,09 - 10,0,"2097,9","770,9",0,0,0,"972,2",0,0,0,0,"150,3",0,"429,1",50,0,0,"2037,8",0,0
24-02-2014,10 - 11,0,"1260,6",0,"561,5",0,250,1000,0,0,0,0,"311,9",0,450,50,0,0,"1475,2",0,0
24-02-2014,11 - 12,0,"1519,1",0,"702,3",0,250,1000,0,0,"515,1",0,"312,5",0,450,50,0,0,"1000,6",0,0
24-02-2014,12 - 13,0,1479,0,1211,0,250,1000,0,0,1000,0,"301,4",0,450,50,0,0,"509,1",0,0
24-02-2014,13 - 14,0,"1426,3",0,1223,0,250,1000,0,0,"917,4",0,"291,9",0,450,50,0,0,506,0,0
24-02-2014,14 - 15,0,"1288,8",0,"1101,9",0,250,1000,0,0,"435,2",0,"285,6",0,450,50,0,0,"733,7",0,0
24-02-2014,15 - 16,0,"1269,2",0,"393,9",0,250,1000,0,"0,1",0,0,215,0,"357,3",50,0,0,"1362,7",0,0
24-02-2014,16 - 17,0,"1415,8","32,2",0,0,"234,4",1000,0,43,0,0,"172,4",0,"271,1",50,0,0,1689,0,0
24-02-2014,17 - 18,0,1671,"655,5",0,0,0,"904,7",0,"374,1",0,0,"144,4",0,"363,4",50,0,0,"2167,3",0,0
24-02-2014,18 - 19,0,"1827,1","903,6",0,0,0,"766,4",0,"429,2",0,0,"242,6",0,"430,1",100,0,0,"2328,2",0,0
24-02-2014,19 - 20,0,"1636,1",452,0,"0,1",0,"786,7",0,"296,7",0,0,"181,4",0,"394,4",200,0,0,"2064,2",0,0
24-02-2014,20 - 21,0,1423,0,0,0,"33,8",1000,0,"33,7",0,0,"66,7",0,323,200,0,0,"1678,4",0,0
24-02-2014,21 - 22,0,"1136,6",0,"474,4",0,250,1000,0,0,0,0,139,0,229,200,0,0,"1294,7",0,0
24-02-2014,22 - 23,0,"966,9",0,"835,2",0,250,1000,0,0,400,0,"242,9",0,"349,8",300,0,0,"958,4",0,0
24-02-2014,23 - 00,0,1148,0,772,0,250,1000,0,0,1000,0,186,0,450,300,0,0,"555,7",0,0
25-02-2014,00 - 01,0,898,0,"649,9",0,250,"944,1",0,0,"531,2",0,0,0,"249,4",300,0,0,"609,7",0,0
25-02-2014,01 - 02,0,"1361,8",0,700,0,"249,9","874,2",0,0,1000,0,0,0,"294,8",300,0,0,0,0,"18,1"
25-02-2014,02 - 03,0,"1247,2",0,806,0,250,"865,8",0,0,1000,0,0,0,"340,3",300,0,"22,5",0,0,"99,9"
25-02-2014,03 - 04,0,"1262,4",0,901,0,250,"872,7",0,0,1000,0,0,0,"387,9",300,0,"134,7",0,0,100
25-02-2014,04 - 05,0,"1362,6",0,"654,6",0,250,"965,1",0,0,1000,0,0,0,"316,9",250,0,0,0,0,81
25-02-2014,05 - 06,0,"1535,3","430,9",0,0,250,1000,0,0,400,0,92,0,"198,2",200,0,0,"1047,5",0,0
25-02-2014,06 - 07,0,"2235,2",1777,0,0,"74,9","797,3",0,"186,2",0,0,0,0,0,200,0,0,"2211,4",0,0
25-02-2014,07 - 08,0,"2269,6",2100,0,0,0,498,0,"786,2",0,0,"421,7",0,"416,9",100,0,0,"2816,3",0,0
25-02-2014,08 - 09,0,"2277,5",2100,0,0,0,415,0,950,0,0,"479,1",0,"376,4",50,0,0,"2877,9",0,0
25-02-2014,09 - 10,0,"2204,1","1914,6",0,0,0,"661,7",0,950,0,0,"331,6",0,450,50,0,0,"2738,1",0,0
25-02-2014,10 - 11,0,"2003,2",1404,0,0,0,"803,1",0,"642,1",0,0,"281,4",0,450,50,0,0,"2398,3",0,0
25-02-2014,11 - 12,0,"1851,6","737,6",0,0,0,"971,1",0,"42,1",0,0,"222,6",0,450,50,0,0,"1808,1",0,0
25-02-2014,12 - 13,0,1782,"660,8",0,0,"29,6",1000,0,0,0,0,"226,3",0,450,50,0,0,"1768,7",0,0
25-02-2014,13 - 14,0,"1473,5",470,0,0,"39,7",1000,0,"465,3",0,0,"256,2",0,450,50,0,0,"1847,5",0,0
25-02-2014,14 - 15,0,"1333,3",624,0,0,0,"960,1",0,"866,8",0,0,"216,4",0,450,50,0,0,"2119,1",0,0
25-02-2014,15 - 16,0,"1699,9","1147,4",0,0,0,"811,4",0,"817,3",0,0,"307,3",0,450,50,0,0,"2261,4",0,0
25-02-2014,16 - 17,0,"1664,6","1125,5",0,0,0,"747,5",0,828,0,0,"318,4",0,450,50,0,0,"2243,1",0,0
25-02-2014,17 - 18,0,"2248,4",2100,0,0,0,"467,3",0,950,0,0,"422,2",0,"389,3",50,0,0,"2708,1",0,0
25-02-2014,18 - 19,0,2255,2100,0,0,"0,1","208,6",0,950,0,0,"502,3",0,"270,9",100,0,0,"2769,1",0,0
25-02-2014,19 - 20,0,"2244,9","2012,3",0,0,0,"442,3",0,950,0,0,"329,5",0,"368,4",200,0,0,"2718,8",0,0
25-02-2014,20 - 21,0,1551,"966,3",0,0,0,"575,3",0,950,0,0,"304,2",0,"412,6",200,0,0,"2267,7",0,0
25-02-2014,21 - 22,0,"977,7","335,2",0,0,0,821,0,"911,9",0,0,"164,2",0,"288,6",200,0,0,"2028,6",0,0
25-02-2014,22 - 23,0,"833,3","170,3",0,0,"104,3","918,8",0,950,0,0,0,0,0,300,0,0,"1847,8",0,0
25-02-2014,23 - 00,0,"628,8",0,0,0,"188,3",1000,0,"726,9",0,0,"49,1",0,0,300,0,0,1645,0,0
26-02-2014,00 - 01,0,"367,3",0,"104,8",0,"188,9","934,9",0,"396,5",0,0,0,0,0,300,0,0,"1370,9",0,0
26-02-2014,01 - 02,0,"411,4",0,"241,6",0,"245,1","919,5",0,"328,1",0,0,0,0,0,300,0,0,"1079,4",0,0
26-02-2014,02 - 03,0,"535,9",0,"197,1",0,250,"909,1",0,"137,1",0,0,0,0,"20,2",300,0,0,"957,7",0,0
26-02-2014,03 - 04,0,"509,3",0,"259,6",0,250,"917,5",0,"99,2",0,0,0,0,"8,9",300,0,0,"889,4",0,0
26-02-2014,04 - 05,0,"189,2",0,0,0,"109,8","895,4",0,"699,2",0,0,0,0,0,300,0,0,1486,0,0
26-02-2014,05 - 06,0,"466,4",435,0,0,"70,2","816,8",0,950,0,0,0,0,0,300,0,0,"1865,5",0,0
26-02-2014,06 - 07,0,"1919,8",2100,0,0,0,"251,3",0,950,0,0,"161,7","4,7",0,250,0,0,"2577,1",0,0
26-02-2014,07 - 08,0,"2103,2",2100,0,150,0,0,"253,2",950,0,0,439,0,0,150,0,0,"2818,1",0,0
26-02-2014,08 - 09,0,"2067,8",2100,0,150,0,0,"170,2",950,0,0,"422,6",0,0,100,0,0,"2950,1",0,0
26-02-2014,09 - 10,0,"2089,3",2100,0,150,0,0,"41,2",950,0,0,"345,5",0,0,100,0,0,"2905,1",0,0
26-02-2014,10 - 11,0,"2091,1",2100,0,150,0,0,"4,8",950,0,0,"351,9",0,0,100,0,0,"2862,7",0,0
26-02-2014,11 - 12,0,"2062,8",2100,0,"84,8",0,0,0,950,0,0,"404,9",0,0,100,0,0,"2836,4",0,0
26-02-2014,12 - 13,0,"2060,4",2100,0,0,0,0,0,950,0,0,"487,9",0,"17,1",100,0,0,"2803,2",0,0
26-02-2014,13 - 14,0,"2010,9",2100,0,0,0,0,0,950,0,0,"529,6",0,"111,3",100,0,0,"2821,3",0,0
26-02-2014,14 - 15,0,"2033,6",2100,0,0,0,"50,9",0,950,0,0,"551,4",0,"188,8",100,0,0,"2775,5",0,0
26-02-2014,15 - 16,0,"2008,6",2100,0,0,0,"9,6",0,950,0,0,"511,8",0,"184,8",100,0,0,"2796,3",0,0
26-02-2014,16 - 17,0,"2012,2",2100,0,0,0,"1,9",0,950,0,0,"519,2",0,"179,7",100,0,0,"2805,3",0,0
26-02-2014,17 - 18,0,"2063,8",2100,0,150,0,0,"15,7",950,0,0,"376,4",0,0,100,0,0,"2824,2",0,0
26-02-2014,18 - 19,0,"2091,6",2100,0,150,0,0,"209,7",950,0,0,"418,1",0,0,200,0,0,"2908,6",0,0
26-02-2014,19 - 20,0,2036,2100,0,"149,9",0,0,0,950,0,0,"320,1",0,0,200,0,0,"2873,8",0,0
26-02-2014,20 - 21,0,"1979,6",2100,0,0,0,"117,2",0,950,0,0,"434,9",0,"186,6",200,0,0,"2795,5",0,0
26-02-2014,21 - 22,0,1886,2100,0,"0,1",0,"308,2",0,950,0,0,"291,9",0,"149,6",200,0,0,"2714,2",0,0
26-02-2014,22 - 23,0,"1908,8",2100,0,0,0,"399,3",0,950,0,0,"143,9",0,0,300,0,0,"2542,6",0,0
26-02-2014,23 - 00,0,"1276,8","1428,4",0,0,0,"595,6",0,950,0,0,"102,3",0,0,300,0,0,"2159,9",0,"0,1"
27-02-2014,00 - 01,0,"1249,8","1234,7",0,0,13,"785,2",0,950,0,0,0,0,0,300,0,0,"1746,4",0,0
27-02-2014,01 - 02,0,"1057,6","1105,1",0,0,1,"755,3",0,950,0,0,0,0,0,300,0,0,"1664,2",0,0
27-02-2014,02 - 03,0,"778,3","756,1",0,0,"16,4","735,9",0,950,0,0,0,0,0,300,0,0,"1533,3",0,0
27-02-2014,03 - 04,0,"1011,1","1094,3",0,0,0,"698,8",0,950,0,0,"16,5",0,0,300,0,0,"1638,9",0,0
27-02-2014,04 - 05,0,"1337,2","1558,9",0,0,0,"728,5",0,950,0,0,"0,1","56,3",0,300,0,0,"1867,3",0,0
27-02-2014,05 - 06,0,"1478,3","1690,5",0,0,0,"736,8",0,950,0,0,"28,1","43,7",0,300,0,0,"2099,6",0,0
27-02-2014,06 - 07,0,"2111,7",2100,0,0,0,"116,9",0,950,0,0,286,0,"17,8",250,0,0,"2441,5",0,0
27-02-2014,07 - 08,0,2258,2100,0,150,0,0,"6,7",950,0,0,"408,9",0,0,150,0,0,"2795,2",0,0
27-02-2014,08 - 09,0,"2195,3",2100,0,"89,1",0,0,0,950,0,0,"474,4",0,0,100,0,0,"2914,4",0,0
27-02-2014,09 - 10,0,"2189,1",2100,0,0,0,0,0,950,0,0,"494,1",0,"29,5",100,0,0,"2896,3",0,0
27-02-2014,10 - 11,0,"2172,4",2100,0,0,0,0,0,950,0,0,"480,9",0,"26,7",100,0,0,"2868,3",0,0
27-02-2014,11 - 12,0,"2140,1",2100,0,"67,7",0,0,0,950,0,0,"425,6",0,0,100,0,0,"2811,9",0,0
27-02-2014,12 - 13,0,2180,2100,0,0,0,"18,9",0,950,0,0,"470,9",0,240,100,0,0,"2744,2",0,0
27-02-2014,13 - 14,0,"2162,2",2100,0,0,0,"245,3",0,950,0,0,"348,2",0,"350,7",100,0,0,"2720,7",0,0
27-02-2014,14 - 15,0,"2148,5",2100,0,0,0,"379,5",0,950,0,0,"323,1",0,"386,9",100,0,0,"2702,2",0,0
27-02-2014,15 - 16,0,2246,2100,0,0,0,"374,7",0,"866,9",0,0,"400,3",0,"345,7",100,0,0,2588,0,0
27-02-2014,16 - 17,0,2172,2100,0,0,0,397,0,"944,5",0,0,"390,8",0,"352,1",100,0,0,"2692,4",0,0
27-02-2014,17 - 18,0,2219,2100,0,0,0,"19,6",0,950,0,0,"534,3",0,"197,2",100,0,0,"2722,8",0,0
27-02-2014,18 - 19,0,"2268,5",2100,0,"50,7",0,0,0,950,0,0,"447,6",0,0,200,0,0,"2840,1",0,0
27-02-2014,19 - 20,0,"2249,6",2100,0,0,0,"96,2",0,950,0,0,"461,9",0,"222,4",200,0,0,"2797,3",0,0
27-02-2014,20 - 21,0,"2205,4",2100,0,0,0,"336,3",0,"937,3",0,0,"381,6",0,"234,1",200,0,0,"2666,2",0,0
27-02-2014,21 - 22,0,"2192,4","2020,2",0,0,"2,9","824,8",0,"713,2",0,0,0,0,"5,5",200,0,0,"2476,7",0,0
27-02-2014,22 - 23,0,"2073,5","1681,4",0,0,"48,5","767,8",0,"617,3",0,0,0,0,0,300,0,0,"2099,3",0,0
27-02-2014,23 - 00,0,"1443,8","974,2",0,0,"128,1","863,1",0,"689,2",0,0,0,0,0,300,0,0,"1730,7",0,0
28-02-2014,00 - 01,0,"751,6",0,0,0,"249,9",1000,0,"772,4",0,0,"157,1",0,"80,8",300,0,0,"1326,1",0,0
28-02-2014,01 - 02,0,"704,4",0,0,0,"238,2",1000,0,566,0,0,"94,2",0,0,300,0,0,"1238,3",0,0
28-02-2014,02 - 03,0,"692,4",0,0,0,233,1000,0,"468,9",0,0,"87,1",0,0,300,0,0,"1197,2",0,0
28-02-2014,03 - 04,0,"544,9",0,0,0,"213,4",1000,0,"940,3",0,0,"102,2",0,0,300,0,0,"1345,5",0,0
28-02-2014,04 - 05,0,"1321,5","1014,1",0,0,"239,1",1000,0,950,0,0,"123,4",0,0,300,0,0,"1625,1",0,0
28-02-2014,05 - 06,0,"1757,8","1454,8",0,0,"234,7",1000,0,950,0,0,"136,8",0,0,300,0,0,"1756,7",0,0
28-02-2014,06 - 07,0,"2507,1",2120,0,0,0,"571,3",0,950,0,0,"457,5",0,"301,8",250,0,0,"2231,5",0,0
28-02-2014,07 - 08,0,"2424,2",2120,0,0,0,0,0,950,0,0,"700,4",0,"144,1",150,0,0,"2863,1",0,0
28-02-2014,08 - 09,0,"2534,3",2120,0,0,"0,1",0,0,700,0,0,"651,6",0,"104,5",100,0,0,"2807,3",0,0
28-02-2014,09 - 10,0,"2515,7",2120,0,0,0,0,0,700,0,0,"664,7",0,"132,9",100,0,0,"2750,9",0,0
28-02-2014,10 - 11,0,"2499,6",2120,0,0,0,0,0,700,0,0,"668,1",0,"133,9",100,0,0,"2699,8",0,0
28-02-2014,11 - 12,0,"2298,8",2120,0,0,0,0,0,950,0,0,"736,7",0,"213,7",100,0,0,"2802,4",0,0
28-02-2014,12 - 13,0,"2360,2",2120,0,0,0,"12,1",0,950,0,0,"773,2",0,"214,8",100,0,0,"2686,4",0,0
28-02-2014,13 - 14,0,"2245,7",2120,0,0,0,162,0,950,0,0,"728,2",0,"304,4",100,0,0,"2746,8",0,0
28-02-2014,14 - 15,0,"2247,4","2058,7",0,0,0,"289,8",0,950,0,0,"718,4",0,"362,7",100,0,0,"2718,3",0,0
28-02-2014,15 - 16,0,"2266,5",2040,0,0,0,"359,8",0,950,0,0,"735,6",0,380,100,0,0,2626,0,0
28-02-2014,16 - 17,0,"2258,3","2013,8",0,0,0,"368,6",0,950,0,0,"719,7",0,"381,2",100,0,0,2601,0,0
28-02-2014,17 - 18,0,"2285,1",2120,0,0,0,"110,5",0,950,0,0,"752,4",0,"266,1",100,0,0,"2775,4",0,0
28-02-2014,18 - 19,0,"2298,2",2120,0,"0,1",0,"38,1",0,950,0,0,692,0,"267,4",200,0,0,2911,0,0
28-02-2014,19 - 20,0,"2277,5","2037,5",0,0,0,"211,7",0,950,0,0,"624,1",0,"274,2",200,0,0,2763,0,0
28-02-2014,20 - 21,0,2316,"1900,9",0,0,0,"465,8",0,950,0,0,"533,9",0,"324,9",200,0,0,"2414,9",0,0
28-02-2014,21 - 22,0,"2112,6","1552,2",0,0,0,"628,2",0,950,0,0,"352,4",0,396,200,0,0,2057,0,0
28-02-2014,22 - 23,0,"1959,2","1461,4",0,0,0,"711,7",0,950,0,0,"276,5",0,"273,4",300,0,0,"2003,6",0,0
28-02-2014,23 - 00,0,"1679,8","1262,1",0,0,"153,7",1000,0,950,0,0,"82,1",0,0,300,0,0,"1835,1",0,0
01-03-2014,00 - 01,0,"1391,2","1140,1",0,0,250,1000,0,950,0,0,"102,5",0,"32,2",300,0,0,"1776,6",0,0
01-03-2014,01 - 02,0,"1113,9","684,9",0,0,"144,3",999,0,950,0,0,0,0,0,400,0,0,"1627,7",0,0
01-03-2014,02 - 03,0,"1056,6","660,2",0,0,"123,6","983,1",0,950,0,0,0,0,0,400,0,0,"1596,9",0,0
01-03-2014,03 - 04,0,"1124,9","785,8",0,0,"38,8","973,3",0,950,0,0,0,0,0,400,0,0,"1629,6",0,0
01-03-2014,04 - 05,0,"1493,1","1283,1",0,0,"42,1","962,1",0,950,0,0,0,0,0,400,0,0,"1755,4",0,0
01-03-2014,05 - 06,0,"1616,6","1735,3",0,0,0,"916,1",0,950,0,0,"56,9",0,"0,1",300,0,0,"2030,3",0,0
01-03-2014,06 - 07,0,"1493,2","1409,3",0,0,0,"998,4",0,950,0,0,"15,2",0,0,300,0,0,2030,0,0
01-03-2014,07 - 08,0,"1385,2",1268,0,0,0,"569,5",0,950,0,0,"413,2",0,"383,3",300,0,0,"2211,3",0,0
01-03-2014,08 - 09,0,"1647,7","1695,3",0,0,0,"545,7",0,950,0,0,"508,9",0,367,200,0,0,"2505,1",0,0
01-03-2014,09 - 10,0,"1633,4","1581,7",0,0,0,"333,8",0,950,0,0,"617,9",0,"225,4",200,0,0,"2661,9",0,0
01-03-2014,10 - 11,0,"1634,1","1709,5",0,0,0,"199,7",0,950,0,0,"678,8",0,"179,3",200,0,0,"2863,8",0,0
01-03-2014,11 - 12,0,"1624,7",1663,0,0,0,"201,4",0,950,0,0,673,0,"176,8",200,0,0,2836,0,0
01-03-2014,12 - 13,0,1529,"1361,3",0,0,0,"353,8",0,950,0,0,"615,1",0,"245,2",200,0,0,2599,0,0
01-03-2014,13 - 14,0,"1528,6","1341,9",0,0,0,"393,5",0,950,0,0,"585,1",0,"267,7",200,0,0,"2538,2",0,0
01-03-2014,14 - 15,0,"1656,6","1399,5",0,0,0,474,0,950,0,0,"516,7",0,"329,3",200,0,0,"2438,6",0,0
01-03-2014,15 - 16,0,"1798,2","1697,7",0,0,0,"371,4",0,950,0,0,"608,2",0,"245,7",200,0,0,"2595,5",0,0
01-03-2014,16 - 17,0,"1943,9","1839,8",0,0,0,"344,4",0,950,0,0,"615,1",0,"228,3",200,0,0,"2645,4",0,0
01-03-2014,17 - 18,0,2012,2120,0,0,0,"114,8",0,950,0,0,"710,6",0,"147,3",200,0,0,"2973,9",0,0
01-03-2014,18 - 19,0,"1957,8",2120,0,0,0,"62,8",0,950,0,0,"674,7",0,"200,2",200,0,0,"3084,5",0,0
01-03-2014,19 - 20,0,"1842,5","2010,7",0,0,0,"227,4",0,950,0,0,"651,3",0,"231,7",200,0,0,"2966,7",0,0
01-03-2014,20 - 21,0,"1777,1","1601,1",0,0,0,"578,5",0,950,0,0,"489,9",0,"410,5",200,0,0,"2442,5",0,0
01-03-2014,21 - 22,0,"1515,3","1199,8",0,0,0,"770,4",0,950,0,0,383,0,450,200,0,0,"2126,8",0,0
01-03-2014,22 - 23,0,"1262,8","744,1",0,0,0,"855,8",0,950,0,0,"225,5",0,363,300,0,0,"1869,3",0,0
01-03-2014,23 - 00,0,"1324,8","946,2",0,0,"216,4",1000,0,950,0,0,77,0,0,300,0,0,"1817,6",0,0
02-03-2014,00 - 01,0,"448,9",0,0,0,"197,6","999,9",0,915,0,0,"50,3",0,0,300,0,0,"1626,2",0,0
02-03-2014,01 - 02,0,"416,5",0,"339,2",0,"158,1","927,5",0,"530,8",0,0,0,0,0,400,0,0,"1303,2",0,0
02-03-2014,02 - 03,0,"435,8",0,"448,5",0,"186,3","926,7",0,"306,5",0,0,0,0,0,400,0,0,"1114,5",0,0
02-03-2014,03 - 04,0,"604,4",0,"0,1",0,"102,7","897,9",0,"805,6",0,0,0,0,0,400,0,0,"1366,3",0,0
02-03-2014,04 - 05,0,643,0,"127,2",0,"56,7","920,1",0,"543,7",0,0,0,0,0,400,0,0,"1196,5",0,0
02-03-2014,05 - 06,0,"860,6","362,3",0,0,"65,1","999,9",0,"632,2",0,0,"25,3",0,0,300,0,0,"1398,6",0,0
02-03-2014,06 - 07,0,"1160,9",129,0,0,"180,8",1000,0,"32,2",0,0,"81,2",0,"0,1",300,0,0,"1004,4",0,0
02-03-2014,07 - 08,0,"1136,3","112,3",0,0,250,1000,0,0,0,0,"170,7",0,"91,9",300,0,0,"1129,4",0,0
02-03-2014,08 - 09,0,"515,6",0,"213,5",0,"249,4",1000,0,"430,8",0,0,"236,3",0,"132,2",200,0,0,"1478,8",0,0
02-03-2014,09 - 10,0,"768,3","390,8",0,"0,1",0,"874,7",0,950,0,0,"346,2",0,"439,9",200,0,0,"1946,7",0,0
02-03-2014,10 - 11,0,"926,2","531,6",0,0,"0,1",841,0,950,0,0,"352,7",0,450,200,0,0,"2068,9",0,0
02-03-2014,11 - 12,0,"1028,7","562,7",0,0,0,"823,1",0,"873,4",0,0,"368,9",0,450,200,0,0,"2083,9",0,0
02-03-2014,12 - 13,0,"1170,6","275,6",0,0,"92,4",1000,0,"273,4",0,0,"299,7",0,450,200,0,0,"1697,4",0,0
02-03-2014,13 - 14,0,"1191,5",0,"123,6",0,250,1000,0,0,0,0,"304,7",0,"332,7",200,0,0,"1307,4",0,0
02-03-2014,14 - 15,0,"1071,2",0,"1023,3",0,250,1000,0,0,"439,4",0,"363,4",0,450,200,0,0,"568,8",0,0
02-03-2014,15 - 16,0,"990,8",0,"984,4",0,250,1000,0,0,"322,8",0,"367,5",0,450,200,0,0,"729,1",0,0
02-03-2014,16 - 17,0,"1006,7",0,"665,1",0,250,1000,0,0,0,0,"329,7",0,"445,8",200,0,0,"1064,4",0,0
02-03-2014,17 - 18,0,"1292,3","476,8",0,0,0,"869,3",0,548,0,0,"283,5",0,450,200,0,0,"1981,9","0,1",0
02-03-2014,18 - 19,0,"1833,7","1515,6",0,0,0,"399,4",0,950,0,0,"579,1",0,"282,7",200,0,0,2535,0,0
02-03-2014,19 - 20,0,1580,"1199,7",0,0,0,"493,1",0,950,0,0,"525,4",0,"349,5",200,0,0,"2439,3",0,0
02-03-2014,20 - 21,0,980,"278,6",0,0,0,708,0,"821,3",0,0,"403,3",0,450,200,0,0,"2049,2",0,0
02-03-2014,21 - 22,0,"929,7",215,0,0,0,"884,1",0,"676,6",0,0,"274,3",0,450,200,0,0,"1869,4",0,0
02-03-2014,22 - 23,0,"874,1",0,0,0,"25,6",1000,0,"234,7",0,0,"33,3",0,"175,9",300,0,0,"1617,7",0,0
02-03-2014,23 - 00,0,632,0,"554,9",0,250,1000,0,0,0,0,"116,6",0,"114,6",300,0,0,"1058,5",0,0
03-03-2014,00 - 01,0,968,0,"640,2",0,250,1000,0,0,198,0,"149,4",0,"214,4",300,0,0,"557,8",0,0
03-03-2014,01 - 02,0,"1433,5",0,"664,4",0,250,1000,0,0,798,0,"173,5",0,"351,8",300,0,0,"0,1",0,"64,2"
03-03-2014,02 - 03,0,"1777,2",0,"576,1",0,250,1000,0,0,1000,0,"164,3",0,"358,9",300,0,"125,8",0,0,100
03-03-2014,03 - 04,0,"2003,9",0,"353,1",0,250,1000,0,0,1000,0,"185,3",0,"381,9",300,0,"130,1",0,0,100
03-03-2014,04 - 05,0,"2246,6","348,8",0,0,250,1000,0,0,1000,0,"227,2",0,"300,8",300,0,0,"221,8",0,0
03-03-2014,05 - 06,0,"1718,1","400,8",0,0,250,1000,0,0,"526,7",0,"192,1",0,"152,4",300,0,0,965,0,0
03-03-2014,06 - 07,0,"2656,8","1928,5",0,0,0,"720,8",0,0,0,0,390,0,450,250,0,0,"2058,2",0,0
03-03-2014,07 - 08,0,2900,"1909,9",0,0,0,"578,4",0,337,0,0,"542,9",0,450,150,0,0,"2360,9",0,0
03-03-2014,08 - 09,0,2900,"1817,2",0,0,0,432,0,"438,6",0,0,"606,1",0,"434,8",100,0,0,2466,0,0
03-03-2014,09 - 10,0,2900,"1679,1",0,0,0,559,0,306,0,0,"575,2",0,450,100,0,0,"2328,7",0,"0,1"
03-03-2014,10 - 11,0,2900,"1579,9",0,0,0,"744,3",0,"217,7",0,0,"489,1",0,450,100,0,0,"2124,7","0,1",0
03-03-2014,11 - 12,0,"2680,6","1211,3",0,0,"34,6",1000,0,"0,1",0,0,"323,1",0,450,100,0,0,"1899,5",0,0
03-03-2014,12 - 13,0,"2239,9","699,8",0,0,"150,5","999,9",0,0,0,0,"371,4",0,450,100,0,0,"1760,5",0,0
03-03-2014,13 - 14,0,"2400,2","905,7",0,0,0,"955,7",0,0,0,0,"279,7",0,450,200,0,0,"1852,4",0,0
03-03-2014,14 - 15,0,"2505,9","1017,1",0,0,"0,9",1000,0,0,0,0,"240,7",0,450,200,0,0,"1817,2",0,0
03-03-2014,15 - 16,0,"2448,8","962,5",0,0,"37,6",1000,0,0,0,0,"231,6",0,450,200,0,0,"1792,4",0,0
03-03-2014,16 - 17,0,2432,"921,2",0,0,"18,4",1000,0,0,0,0,"214,5",0,450,200,0,0,"1798,2",0,0
03-03-2014,17 - 18,0,2900,1609,0,0,0,"758,7",0,"124,7",0,0,"400,1",0,450,200,0,0,"2091,1",0,0
03-03-2014,18 - 19,0,2836,"1926,7",0,0,0,"284,7",0,"557,7",0,0,"582,4",0,"364,1",200,0,0,"2541,3","0,1",0
03-03-2014,19 - 20,0,"2345,1","1355,4",0,0,0,"377,8",0,906,0,0,"551,1",0,401,200,0,0,"2376,4",0,0
03-03-2014,20 - 21,0,"2021,7","820,6",0,0,0,"696,9",0,950,0,0,"390,3",0,450,200,0,0,2051,0,0
03-03-2014,21 - 22,0,"1683,2","508,6",0,0,0,792,0,950,0,0,"293,3",0,450,200,0,0,"1880,6",0,0
03-03-2014,22 - 23,0,"1342,5",0,0,0,0,"859,7",0,"770,1",0,0,"232,6",0,450,300,0,0,"1557,3",0,0
03-03-2014,23 - 00,0,1042,0,"105,8",0,250,1000,0,"577,7",0,0,"98,4",0,"53,2",300,0,0,"1427,6",0,0
04-03-2014,00 - 01,0,"800,9",0,"148,5",0,"249,9",1000,0,"720,9",0,0,"69,3",0,"60,1",300,0,0,"1502,2",0,0
