Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2019,1,"0,62779039144516","0,661803007125854","0,668692708015442","0,530636250972748","0,637811303138733","0,624568223953247","0,620019972324371","0,69837075471878","0,567618787288666"
2019,2,"0,599394679069519","0,640739142894745","0,655997216701508","0,516257047653198","0,615039169788361","0,605054497718811","0,595543146133423","0,678954541683197","0,554710507392883"
2019,3,"0,556887984275818","0,612555921077728","0,62338262796402","0,492329657077789","0,581193685531616","0,575293719768524","0,561664402484894","0,650793850421906","0,529131770133972"
2019,4,"0,504737973213196","0,577826619148254","0,579160571098328","0,467587381601334","0,539209604263306","0,539289057254791","0,520354807376862","0,615182399749756","0,499940395355225"
2019,5,"0,455032736063004","0,54641181230545","0,532519161701202","0,44256666302681","0,49833407998085","0,504679620265961","0,481880664825439","0,581397473812103","0,469834446907043"
2019,6,"0,410494327545166","0,523845613002777","0,48898321390152","0,420249283313751","0,463418066501617","0,476068317890167","0,451452434062958","0,554548919200897","0,442165225744247"
2019,7,"0,361995488405228","0,508043527603149","0,459343194961548","0,411135047674179","0,437912195920944","0,456234216690064","0,424300521612167","0,540469646453857","0,427274495363236"
2019,8,"0,312246143817902","0,497491270303726","0,432390242815018","0,404242694377899","0,413504093885422","0,439397782087326","0,399883985519409","0,530722677707672","0,414594143629074"
2019,9,"0,26741835474968","0,487269073724747","0,40795224905014","0,398507118225098","0,387663781642914","0,423265039920807","0,378594011068344","0,515943646430969","0,404254615306854"
2019,10,"0,230714440345764","0,472363084554672","0,370386928319931","0,383965283632278","0,360037684440613","0,402109682559967","0,354698657989502","0,497624486684799","0,384367823600769"
2019,11,"0,195379689335823","0,456781387329102","0,33454293012619","0,368017077445984","0,330622851848602","0,38026350736618","0,330334663391113","0,478484809398651","0,363601535558701"
2019,12,"0,170762747526169","0,449079871177673","0,310461133718491","0,356436431407928","0,311585664749146","0,366562008857727","0,31280580163002","0,47244530916214","0,348509401082993"
2019,13,"0,159266516566277","0,446013361215591","0,302575647830963","0,354169756174088","0,297398835420608","0,360375821590424","0,30498942732811","0,467533111572266","0,343431293964386"
2019,14,"0,145514592528343","0,435027748346329","0,277841299772263","0,341158956289291","0,275757282972336","0,345202386379242","0,290790528059006","0,452452957630158","0,326864749193192"
2019,15,"0,126048445701599","0,416499704122543","0,244197249412537","0,323760241270065","0,25062295794487","0,324032455682754","0,269177883863449","0,432986259460449","0,304835677146912"
2019,16,"0,12444631010294","0,406734257936478","0,229102969169617","0,313178420066834","0,236727967858314","0,31327497959137","0,259782552719116","0,421462088823318","0,292897760868072"
2019,17,"0,227993324398994","0,45990064740181","0,300851494073868","0,325517028570175","0,264061659574509","0,357001513242722","0,321620911359787","0,454543054103851","0,321314334869385"
2019,18,"0,35551255941391","0,50670337677002","0,364120900630951","0,33087021112442","0,301731526851654","0,399473309516907","0,391520708799362","0,477009207010269","0,343920975923538"
2019,19,"0,3873211145401","0,507931053638458","0,36573913693428","0,329980224370956","0,296923041343689","0,401139825582504","0,400720089673996","0,467867970466614","0,344673126935959"
2019,20,"0,441622406244278","0,524684607982636","0,404993623495102","0,342161506414413","0,316328763961792","0,422198563814163","0,430357307195663","0,476045340299606","0,365180611610413"
2019,21,"0,623640060424805","0,587858617305756","0,5347039103508","0,385868310928345","0,409464210271835","0,501712143421173","0,53914475440979","0,522687137126923","0,433338105678558"
2019,22,"0,658063054084778","0,609381318092346","0,563186466693878","0,408107966184616","0,435533732175827","0,525906503200531","0,56766939163208","0,539830982685089","0,457722693681717"
2019,23,"0,755583226680756","0,660060882568359","0,680999100208282","0,481503307819366","0,530179023742676","0,600716769695282","0,644042551517486","0,599989414215088","0,542949557304382"
2019,24,"0,799091279506683","0,694971919059754","0,737444162368774","0,539156794548035","0,58595860004425","0,647909939289093","0,689058244228363","0,638530194759369","0,600472569465637"
2019,25,"0,806782066822052","0,720528900623322","0,783287644386292","0,593874275684357","0,626069962978363","0,684025347232819","0,714575827121735","0,673121094703674","0,652173340320587"
2019,26,"0,804159641265869","0,733466565608978","0,80330502986908","0,633021354675293","0,652923047542572","0,705542206764221","0,727228701114654","0,694429695606232","0,685813784599304"
