Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2017,1,"0,549138307571411","0,657871603965759","0,599753201007843","0,637793004512787","0,616236746311188","0,631427347660065","0,599385917186737","0,691297650337219","0,623336970806122"
2017,2,"0,513887763023376","0,640026688575745","0,572139203548431","0,615700423717499","0,587395668029785","0,608186066150665","0,573777079582214","0,671786487102508","0,600091278553009"
2017,3,"0,468307763338089","0,622962892055512","0,562924087047577","0,598382949829102","0,565605640411377","0,588921546936035","0,546154022216797","0,662199437618256","0,583796203136444"
2017,4,"0,419714599847794","0,602124333381653","0,533696889877319","0,598686814308166","0,533839881420136","0,568075299263","0,514245629310608","0,64197164773941","0,577303051948547"
2017,5,"0,365511745214462","0,575984597206116","0,49513578414917","0,579190909862518","0,491085678339004","0,536956131458282","0,476335257291794","0,612756967544556","0,553691804409027"
2017,6,"0,318274766206741","0,546185553073883","0,451269596815109","0,555733799934387","0,444940149784088","0,502731263637543","0,436305791139603","0,580310642719269","0,525755047798157"
2017,7,"0,274203926324844","0,521357476711273","0,417085200548172","0,539308190345764","0,403233140707016","0,474199265241623","0,400160610675812","0,554198443889618","0,505396008491516"
2017,8,"0,239542528986931","0,510449528694153","0,393824636936188","0,514565825462341","0,375520944595337","0,453777700662613","0,377541780471802","0,541269659996033","0,481523275375366"
2017,9,"0,212028056383133","0,490667402744293","0,358979284763336","0,48807018995285","0,339247494935989","0,427051484584808","0,350264132022858","0,516675889492035","0,4537153840065"
2017,10,"0,178115606307983","0,463400661945343","0,317573428153992","0,466429740190506","0,299193352460861","0,39664876461029","0,315231949090958","0,488802641630173","0,427377700805664"
2017,11,"0,157435461878777","0,448229640722275","0,291533797979355","0,450076282024384","0,273473799228668","0,377603203058243","0,291710555553436","0,476340025663376","0,408724397420883"
2017,12,"0,136355221271515","0,426666766405106","0,266186743974686","0,435439079999924","0,247074037790298","0,356342494487762","0,266112476587296","0,456377923488617","0,392188400030136"
2017,13,"0,136261120438576","0,423616021871567","0,253178328275681","0,420122355222702","0,228453487157822","0,34648185968399","0,259874552488327","0,446737051010132","0,377266108989716"
2017,14,"0,142110496759415","0,428881227970123","0,251182466745377","0,405006498098373","0,216962546110153","0,34290087223053","0,261990576982498","0,444920063018799","0,364512413740158"
2017,15,"0,14586965739727","0,42493012547493","0,237809881567955","0,386053740978241","0,204748958349228","0,333355963230133","0,259510844945908","0,432839870452881","0,347630590200424"
2017,16,"0,139744386076927","0,406288266181946","0,215343832969666","0,369642049074173","0,18808650970459","0,31611967086792","0,242828175425529","0,415726959705353","0,32954403758049"
