Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2018,1,"0,598632335662842","0,793888092041016","0,605390250682831","0,615297794342041","0,676503479480744","0,696052253246307","0,720347225666046","0,758229494094849","0,610167980194092"
2018,2,"0,546414375305176","0,762351214885712","0,561837613582611","0,590158760547638","0,637624561786652","0,661904275417328","0,680934846401215","0,726611435413361","0,580952346324921"
2018,3,"0,503625690937042","0,731351137161255","0,517075479030609","0,564364731311798","0,598110854625702","0,628217816352844","0,64404433965683","0,693822145462036","0,550817131996155"
2018,4,"0,458305686712265","0,707082509994507","0,476351380348206","0,541499614715576","0,564065396785736","0,599207997322082","0,611540138721466","0,668414235115051","0,523438036441803"
2018,5,"0,411620169878006","0,679357886314392","0,438191592693329","0,515518724918366","0,52526593208313","0,567305505275726","0,575547516345978","0,638995826244354","0,494924485683441"
2018,6,"0,36667463183403","0,646386384963989","0,392421424388886","0,489348769187927","0,48043167591095","0,53142923116684","0,535161137580872","0,604077577590942","0,464307457208633"
2018,7,"0,32594308257103","0,612747013568878","0,349661499261856","0,462965935468674","0,438551336526871","0,496426820755005","0,496142685413361","0,569653630256653","0,434222996234894"
2018,8,"0,28348782658577","0,574730753898621","0,307772845029831","0,434960186481476","0,388337403535843","0,45760190486908","0,45365646481514","0,527050077915192","0,403561800718308"
2018,9,"0,234941110014915","0,536209642887116","0,265705406665802","0,406763762235642","0,338369905948639","0,418143689632416","0,408280521631241","0,487276971340179","0,372347950935364"
2018,10,"0,195717632770538","0,499592632055283","0,233622416853905","0,379551976919174","0,293861925601959","0,382410854101181","0,366585552692413","0,451784908771515","0,344444274902344"
2018,11,"0,158895999193192","0,465517729520798","0,206329122185707","0,354516237974167","0,256748110055923","0,3503278195858","0,328320682048798","0,421546280384064","0,319115877151489"
2018,12,"0,126796811819077","0,431734293699264","0,182995766401291","0,330457329750061","0,221832767128944","0,319754004478455","0,29172220826149","0,392613917589188","0,295258402824402"
2018,13,"0,100052811205387","0,401486843824387","0,159591779112816","0,304721415042877","0,190484166145325","0,291266739368439","0,259232729673386","0,36651623249054","0,270122408866882"
2018,14,"0,082382194697857","0,374881148338318","0,142626091837883","0,280559808015823","0,164501056075096","0,266939163208008","0,23134557902813","0,345442116260529","0,247811242938042"
2018,15,"0,070959717035294","0,355231821537018","0,129631042480469","0,258405566215515","0,142223849892616","0,247405707836151","0,209027022123337","0,331199020147324","0,227509543299675"
2018,16,"0,110649012029171","0,374265521764755","0,150907874107361","0,247499197721481","0,143111392855644","0,257415533065796","0,228760316967964","0,341650545597076","0,22403784096241"
2018,17,"0,169083133339882","0,391168862581253","0,17401747405529","0,241908982396126","0,14849916100502","0,270215809345245","0,253214985132217","0,348413854837418","0,226291567087173"
2018,18,"0,223443731665611","0,404422789812088","0,202277690172195","0,242728471755981","0,157685965299606","0,284075170755386","0,275724291801453","0,355021834373474","0,234691485762596"
