Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
01-01-2015,00 - 01,0,"1040,4",0,1158,0,150,700,0,0,"1131,3",0,"85,7",0,450,400,0,0,"811,1",0,0
01-01-2015,01 - 02,0,"1176,8",0,1048,0,150,700,0,0,1532,0,"80,2",0,450,400,0,0,"694,5",0,0
01-01-2015,02 - 03,0,1141,0,1029,0,150,700,0,0,1532,0,75,0,450,400,0,0,"685,9",0,0
01-01-2015,03 - 04,0,"1115,2",0,1021,0,150,700,0,0,1532,0,76,0,450,400,0,0,"678,4",0,0
01-01-2015,04 - 05,0,"1114,2",0,1026,0,150,700,0,0,1532,0,"73,2",0,450,400,0,0,"683,9","0,1",0
01-01-2015,05 - 06,0,"1158,8",0,1032,0,150,700,0,0,1532,0,"69,8",0,450,400,0,0,"721,8",0,0
01-01-2015,06 - 07,0,"1201,7",0,1105,0,150,700,0,0,1532,0,"145,9",0,450,300,0,0,"726,7",0,0
01-01-2015,07 - 08,0,"1065,1",0,"1214,7",0,250,700,0,0,1532,0,"264,7",0,450,200,0,0,"907,6",0,0
01-01-2015,08 - 09,0,"1019,2",0,"1317,3",0,250,750,0,0,1532,0,"245,6",0,450,200,0,0,"977,5",0,0
01-01-2015,09 - 10,0,"936,7",0,1444,0,250,750,0,0,1532,0,239,0,450,200,0,0,"1033,8","0,1",0
01-01-2015,10 - 11,0,"1069,4",0,1368,0,250,750,0,0,1532,0,"215,9",0,450,200,0,0,"1035,9",0,0
01-01-2015,11 - 12,0,"1123,7",0,1419,0,250,750,0,0,1532,0,"206,4",0,450,200,0,0,1027,0,0
01-01-2015,12 - 13,0,"1061,8",0,1471,0,250,750,0,0,1532,0,"195,9",0,450,200,0,0,"996,3",0,0
01-01-2015,13 - 14,0,"976,4",0,1601,0,250,750,0,0,1532,0,"200,1",0,450,200,0,0,"967,6",0,0
01-01-2015,14 - 15,0,"938,1",0,1648,0,250,750,0,0,1532,0,"209,2",0,450,200,0,0,"958,5",0,0
01-01-2015,15 - 16,0,"1428,4",0,"991,1",0,250,750,0,0,1532,0,240,0,450,200,0,0,"1163,5",0,0
01-01-2015,16 - 17,0,"2018,9","142,7",0,0,250,750,0,0,1532,0,"191,9",0,450,200,0,0,"1665,7",0,0
01-01-2015,17 - 18,0,"2074,7","309,8",0,0,250,750,0,0,1532,0,"199,2",0,450,200,0,0,1744,0,0
01-01-2015,18 - 19,0,"2060,6","180,8",0,0,250,750,0,0,1532,0,"204,2",0,450,200,0,0,"1533,3",0,0
01-01-2015,19 - 20,0,"1835,2",0,"276,3",0,250,750,0,0,1532,0,"223,1",0,450,200,0,0,"1280,8",0,0
01-01-2015,20 - 21,0,"1593,6",0,"478,8",0,250,700,0,0,1532,0,"293,1",0,450,200,0,0,"1189,9",0,0
01-01-2015,21 - 22,0,"1189,6",0,"875,4",0,250,700,0,0,1532,0,"370,7",0,450,200,0,0,"1035,7",0,0
01-01-2015,22 - 23,0,"1077,7",0,922,0,150,700,0,0,1532,0,"255,1",0,450,300,0,0,1055,0,0
01-01-2015,23 - 00,0,"1129,9",0,784,0,150,700,0,0,1532,0,"202,5",0,450,300,0,0,"955,2",0,0
02-01-2015,00 - 01,0,"1190,5",0,1055,0,150,700,0,0,1532,0,"38,8",0,450,400,0,0,"497,1",0,0
02-01-2015,01 - 02,0,"1165,5",0,962,0,150,700,0,0,1532,0,"98,2",0,450,400,0,0,"453,3",0,0
02-01-2015,02 - 03,0,"1178,1",0,884,0,150,700,0,0,1532,0,"104,5",0,450,400,0,0,"432,4",0,0
02-01-2015,03 - 04,0,"1401,6",0,872,0,150,700,0,0,1532,0,142,0,450,400,0,0,"287,4",0,0
02-01-2015,04 - 05,0,"1559,4",0,960,0,150,700,0,0,1532,0,"159,4",0,450,400,0,0,"103,5",0,"0,1"
02-01-2015,05 - 06,0,"1994,8",0,"388,8",0,150,700,0,0,1532,0,"179,1",0,450,400,0,0,"383,8",0,0
02-01-2015,06 - 07,0,"2225,1",0,"218,2",0,150,700,0,0,1532,0,"277,8",0,450,300,0,0,686,0,0
02-01-2015,07 - 08,0,"2407,4",466,0,0,250,700,0,0,1532,0,"433,7",0,450,200,0,0,"1467,3",0,0
02-01-2015,08 - 09,0,"2292,4",0,"30,8",0,250,750,0,0,1532,0,"369,5",0,450,200,0,0,"1381,8",0,0
02-01-2015,09 - 10,0,"2215,4",0,311,0,250,750,0,0,1532,0,"338,1",0,450,200,0,0,"1286,1",0,0
02-01-2015,10 - 11,0,"2154,2",0,459,0,250,750,0,0,1532,0,"328,3",0,450,200,0,0,"1227,2",0,0
02-01-2015,11 - 12,0,"2204,8",0,"236,1",0,250,750,0,0,1532,0,"303,9",0,450,200,0,0,"1360,2",0,0
02-01-2015,12 - 13,0,"2138,7",0,"327,9",0,250,750,0,0,1532,0,300,0,450,200,0,0,"1220,8",0,0
02-01-2015,13 - 14,0,"2118,6",0,"417,1",0,250,750,0,0,1532,0,"290,7",0,450,200,0,0,"1089,9",0,0
02-01-2015,14 - 15,0,"2061,2",0,"619,2",0,250,750,0,0,1532,0,278,0,450,200,0,0,"971,3",0,0
02-01-2015,15 - 16,0,"2187,5",0,"435,1",0,250,750,0,0,1532,0,"291,5",0,450,200,0,0,"1102,2",0,0
02-01-2015,16 - 17,0,"2319,7","30,7",0,0,250,750,0,0,1532,0,"291,1",0,450,200,0,0,"1525,7",0,0
02-01-2015,17 - 18,0,"2432,3","313,7",0,0,250,750,0,0,1532,0,"290,3",0,450,200,0,0,1656,0,0
02-01-2015,18 - 19,0,"2328,5","99,2",0,0,250,750,0,0,1532,0,"282,9",0,450,200,0,0,"1458,8",0,0
02-01-2015,19 - 20,0,"2315,9","148,9",0,0,250,750,0,0,1532,0,"275,9",0,450,200,0,0,"1375,8",0,0
02-01-2015,20 - 21,0,"2091,4",0,"454,2",0,250,700,0,0,1532,0,"277,3",0,450,200,0,0,"869,8",0,0
02-01-2015,21 - 22,0,"1682,9",0,"820,6",0,250,700,0,0,1532,0,"266,8",0,450,200,0,0,712,0,0
02-01-2015,22 - 23,0,"1397,1",0,686,0,150,700,0,0,1532,0,"208,8",0,450,300,0,0,"1072,8",0,0
02-01-2015,23 - 00,0,"1133,1",0,895,0,150,700,0,0,1532,0,"179,3",0,450,300,0,0,"967,2",0,0
03-01-2015,00 - 01,0,"1541,6",0,837,0,150,700,0,0,1532,0,"135,2",0,450,400,0,0,"551,3",0,0
03-01-2015,01 - 02,0,"1507,4",0,803,0,150,700,0,0,1532,0,"119,9",0,450,400,0,0,"481,7",0,0
03-01-2015,02 - 03,0,"1453,9",0,792,0,150,700,0,0,1532,0,"101,5",0,450,400,0,0,"482,2",0,0
03-01-2015,03 - 04,0,"1408,7",0,807,0,150,700,0,0,1532,0,"103,2",0,450,400,0,0,"476,7",0,0
03-01-2015,04 - 05,0,"1370,2",0,860,0,150,700,0,0,1532,0,"94,4",0,450,400,0,0,"473,1",0,0
03-01-2015,05 - 06,0,"1354,8",0,968,0,150,700,0,0,1532,0,"88,4",0,450,400,0,0,"460,1",0,0
03-01-2015,06 - 07,0,"1424,6",0,1021,0,150,700,0,0,1532,0,"116,5",0,450,400,0,0,"498,5",0,0
03-01-2015,07 - 08,0,"1699,6",0,"434,2",0,250,700,0,0,1532,0,"191,8",0,450,400,0,0,830,0,0
03-01-2015,08 - 09,0,"1595,2",0,"386,2",0,250,750,0,0,1532,0,"177,2",0,450,400,0,0,"1217,2",0,0
03-01-2015,09 - 10,0,"1966,3",0,"79,4",0,250,750,0,0,1532,0,286,0,450,300,0,0,"1393,3",0,0
03-01-2015,10 - 11,0,"2396,6","325,3",0,0,250,750,0,0,1532,0,"274,6",0,450,300,0,0,"1586,7",0,0
03-01-2015,11 - 12,0,"2424,6","305,7",0,0,250,750,0,0,1532,0,"274,9",0,450,300,0,0,"1584,4",0,0
03-01-2015,12 - 13,0,"2235,3","111,1",0,0,250,750,0,0,1532,0,"284,5",0,450,300,0,0,"1493,5",0,0
03-01-2015,13 - 14,0,"2222,7","155,8",0,0,250,750,0,0,1532,0,"292,8",0,450,300,0,0,1494,0,0
03-01-2015,14 - 15,0,"2765,2","928,8",0,0,250,750,0,0,1532,0,"280,7",0,450,300,0,0,"1700,2",0,0
03-01-2015,15 - 16,0,3250,"2091,6",0,0,250,750,0,0,"1112,5",0,287,0,450,300,0,0,"2480,9",0,200
03-01-2015,16 - 17,0,3250,2120,0,0,"225,4",750,0,0,"847,1",0,"107,5",0,0,300,0,0,"2632,6",0,"177,5"
03-01-2015,17 - 18,0,"3193,8",2120,0,0,0,"678,7",0,0,"544,3",0,"146,6",0,0,300,0,0,"2732,5",0,0
03-01-2015,18 - 19,0,3230,2120,0,0,0,"488,9",0,0,"596,2",0,"278,6",0,0,300,0,0,"2649,1",0,0
03-01-2015,19 - 20,0,3250,2120,0,0,0,"738,6",0,0,"776,6",0,"112,3",0,0,300,0,0,"2514,1",0,105
03-01-2015,20 - 21,0,3250,2120,0,0,250,700,0,0,"935,9",0,"287,7",0,374,300,0,0,"2359,4",0,"93,1"
03-01-2015,21 - 22,0,"3177,4","1764,8",0,0,250,700,0,0,1532,0,"304,9",0,450,300,0,0,"1903,7",0,0
03-01-2015,22 - 23,0,"2269,9",544,0,0,150,700,0,0,"1352,7",0,"158,5",0,450,400,0,0,"1629,1",0,0
03-01-2015,23 - 00,0,"1858,6",0,"9,4",0,150,700,0,0,1532,0,"139,3",0,450,400,0,0,"1329,6",0,0
04-01-2015,00 - 01,0,"1950,8","231,8",0,0,150,700,0,0,1532,0,"1,2",0,400,500,0,0,"1371,4",0,0
04-01-2015,01 - 02,0,"1861,3","188,2",0,0,150,700,0,0,1532,0,"3,3",0,400,500,0,0,"1297,4",0,0
04-01-2015,02 - 03,0,"1724,6","51,2",0,0,150,700,0,0,1532,"12,4",0,0,400,500,0,0,"1229,6",0,0
04-01-2015,03 - 04,0,"1839,9","161,8",0,0,150,700,0,0,1532,"16,5",0,0,400,500,0,0,"1195,9",0,0
04-01-2015,04 - 05,0,"1979,2","310,7",0,0,150,700,0,0,1532,"21,7",0,0,400,500,0,0,"1200,6",0,0
04-01-2015,05 - 06,0,"2287,1","618,8",0,0,150,700,0,0,1532,"12,6",0,0,400,500,0,0,1254,0,0
04-01-2015,06 - 07,0,"2138,8","354,9",0,0,150,700,0,0,1532,0,10,0,400,500,0,0,"1212,5",0,0
04-01-2015,07 - 08,0,"2571,3","644,6",0,0,150,700,0,0,1532,0,"23,1",0,400,500,0,0,"1177,5",0,0
04-01-2015,08 - 09,0,2643,912,0,0,150,750,0,0,1532,0,"61,4",0,450,400,0,0,"1489,3",0,0
04-01-2015,09 - 10,0,"2714,6","1223,7",0,0,150,750,0,0,1532,0,"91,1",0,450,400,0,0,"1967,1",0,0
04-01-2015,10 - 11,0,"3052,4",1489,0,0,150,750,0,0,1532,0,"96,3",0,450,400,0,0,"2105,1",0,0
04-01-2015,11 - 12,0,"3146,3","1488,8",0,0,150,750,0,0,1532,0,106,0,450,400,0,0,"2132,5",0,0
04-01-2015,12 - 13,0,"2986,4","1262,2",0,0,150,750,0,0,1532,0,"100,6",0,450,400,0,0,"2050,1",0,0
04-01-2015,13 - 14,0,3066,1397,0,0,150,750,0,0,1532,0,"107,8",0,450,400,0,0,"2079,8",0,0
04-01-2015,14 - 15,0,"3155,9","1507,3",0,0,150,750,0,0,1532,0,"101,2",0,450,400,0,0,"2107,7",0,0
04-01-2015,15 - 16,0,3250,2120,0,0,150,750,0,0,"1470,7",0,"66,8",0,"342,5",400,0,0,"2709,7",0,200
04-01-2015,16 - 17,0,3250,2120,0,0,150,"610,7",0,0,1146,"17,9",0,0,"28,4",400,0,0,2839,0,200
04-01-2015,17 - 18,0,3250,2120,0,0,0,"470,4",0,0,"782,5",0,"36,2","8,2",0,400,0,0,"2889,2",0,"156,6"
04-01-2015,18 - 19,0,"3141,9",2120,0,0,0,"485,7",0,0,"182,5",0,"41,3","6,5",0,400,0,0,"2981,9",0,0
04-01-2015,19 - 20,0,"3091,5",2120,0,0,"45,8",572,0,0,"164,8","0,1",0,0,0,400,0,0,"2970,7",0,0
04-01-2015,20 - 21,0,3250,2120,0,0,150,"658,6",0,0,"600,9","0,6",0,0,"99,3",400,0,0,"2742,8",0,"4,6"
04-01-2015,21 - 22,0,3250,2120,0,0,150,700,0,0,"850,6","15,8",0,0,"177,2",400,0,0,"2606,4",0,"71,1"
04-01-2015,22 - 23,0,"3116,3",2145,0,0,150,700,0,0,"560,4","3,7",0,0,"189,5",400,0,0,"2586,7",0,0
04-01-2015,23 - 00,0,2527,"1034,1",0,0,150,700,0,0,"1160,4",0,"127,6",0,450,400,0,0,"1941,9",0,0
05-01-2015,00 - 01,0,"2511,2",2145,0,0,"3,6",668,0,0,"1137,9",0,0,0,0,400,0,0,2561,0,0
05-01-2015,01 - 02,0,"2438,9",2145,0,0,83,"682,9",0,0,"1052,7",0,0,0,0,400,0,0,"2495,2",0,0
05-01-2015,02 - 03,0,"2394,6",2145,0,0,"76,6",663,0,0,"1038,1",0,0,0,0,400,0,0,2503,0,0
05-01-2015,03 - 04,0,"2463,5",2145,0,0,"5,9","638,7",0,0,"935,5",0,0,0,0,400,0,0,"2431,1",0,0
05-01-2015,04 - 05,0,"2512,5",2145,0,0,0,"575,7",0,0,863,0,0,"139,5",0,400,0,0,"2420,2",0,0
05-01-2015,05 - 06,0,"2464,6",2145,0,0,0,"338,6",0,0,"370,3",0,0,"113,2",0,400,0,0,"2702,4",0,0
05-01-2015,06 - 07,0,"2828,8",2120,0,0,0,"161,5",0,"229,7",0,0,"213,7","146,7",0,400,0,0,"2877,3",0,0
05-01-2015,07 - 08,0,"2630,7",2120,0,150,0,0,"291,8","829,7",0,0,"666,2",0,0,300,0,0,3524,0,0
05-01-2015,08 - 09,0,"2555,1","2028,1",0,150,0,0,600,"1079,7",0,0,"810,2","53,7",0,300,0,0,3600,200,0
05-01-2015,09 - 10,0,"2423,3","1880,8",0,150,0,0,"560,4",1232,0,0,"814,4",0,0,300,0,0,3600,200,0
05-01-2015,10 - 11,0,"2444,5","1917,3",0,150,0,0,"575,7",1232,0,0,"854,3","14,4",0,300,0,0,3600,200,0
05-01-2015,11 - 12,0,"2548,9",2081,0,150,0,0,"582,6",1232,0,0,"841,6","41,7",0,300,0,0,3600,200,0
05-01-2015,12 - 13,0,"2576,6",2120,0,150,0,0,"575,8",1232,0,0,"832,8","69,5",0,300,0,0,3600,200,0
05-01-2015,13 - 14,0,"2527,1",2120,0,150,0,0,"577,4",1232,0,0,"812,1","50,9",0,300,0,0,3600,200,0
05-01-2015,14 - 15,0,"2563,1",2120,0,150,0,0,"589,9",1232,0,0,"811,1","49,9",0,300,0,0,3600,200,0
05-01-2015,15 - 16,0,"2580,4","2066,5",0,150,0,0,600,1232,0,0,"826,7",48,0,300,0,0,3600,200,0
05-01-2015,16 - 17,0,"2752,5",2120,0,150,0,0,600,1232,0,0,"807,5","126,8",0,300,0,0,3600,200,0
05-01-2015,17 - 18,0,"2686,8",2120,0,150,0,0,600,1232,0,0,"790,3","161,9",0,300,0,0,3600,200,0
05-01-2015,18 - 19,0,"2537,6",2120,0,150,0,0,600,1232,0,0,"780,3","131,5",0,300,0,0,3600,200,0
05-01-2015,19 - 20,0,2400,2120,0,150,0,0,600,1232,0,0,799,"127,2",0,300,0,0,3600,"54,1",0
05-01-2015,20 - 21,0,"2422,6",2120,0,150,0,0,"579,5",1232,0,0,764,"26,2",0,300,0,0,3446,0,0
05-01-2015,21 - 22,0,"2469,2",2120,0,150,0,0,"598,2",1232,0,0,"772,8","31,8",0,300,0,0,"3270,9",0,0
05-01-2015,22 - 23,0,"2239,2",2145,0,150,0,0,505,1232,0,0,"749,3","79,5",0,300,0,0,"3266,6",0,0
05-01-2015,23 - 00,0,"2068,8",2145,0,0,0,"80,3",0,1232,0,0,"326,5",0,"64,8",300,0,0,"3151,7",0,0
06-01-2015,00 - 01,0,1703,2145,0,0,0,25,0,1332,0,0,"287,2","481,4",0,400,0,0,"3143,2",0,0
06-01-2015,01 - 02,0,"1642,1",2145,0,0,0,0,0,1332,0,0,"245,1","475,4",0,400,0,0,"3069,8",0,0
06-01-2015,02 - 03,0,"1598,4",2145,0,0,0,96,0,1332,0,0,"144,1","398,8",0,400,0,0,"3055,8",0,0
06-01-2015,03 - 04,0,1595,2145,0,0,0,"175,1",0,"1295,8",0,0,91,"354,5",0,400,0,0,"3039,4",0,0
06-01-2015,04 - 05,0,"1623,3",2145,0,0,0,"134,6",0,"1258,5",0,0,"94,1","495,2",0,400,0,0,"3039,6",0,0
06-01-2015,05 - 06,0,"1714,9",2145,0,0,0,"216,4",0,"1320,3",0,0,"47,7",593,0,400,0,0,"3129,8",0,0
06-01-2015,06 - 07,0,"2219,4",2120,0,0,0,"212,7",0,1332,0,0,"314,6","220,6",0,300,0,0,"3091,3",0,0
06-01-2015,07 - 08,0,"2447,8","1870,7",0,0,0,"22,8",0,"1259,6",0,0,"612,8",0,"17,9",200,0,0,"3014,5",0,0
06-01-2015,08 - 09,0,"2499,6","1916,5",0,0,0,"63,6",0,"1232,2",0,0,"681,8",0,64,100,0,0,"3094,3",0,0
06-01-2015,09 - 10,0,"2705,2",2120,0,0,0,"117,7",0,"1008,5",0,0,"675,6",0,"93,8",100,0,0,"3048,7",0,0
06-01-2015,10 - 11,0,"2567,9",2120,0,0,0,"69,9",0,"1183,4",0,0,"694,5",0,"89,8",100,0,0,"3106,8",0,0
06-01-2015,11 - 12,0,"2698,6",2120,0,0,0,"50,3",0,1036,0,0,"701,3",0,"71,7",100,0,0,"2899,3",0,0
06-01-2015,12 - 13,0,"2805,9",2120,0,0,0,"127,6",0,"882,3",0,0,"652,7",0,"80,2",100,0,0,"2748,8",0,0
06-01-2015,13 - 14,0,"2834,8",2120,0,0,0,"157,2",0,"829,8",0,0,"623,5",0,"98,6",100,0,0,"2700,2",0,0
06-01-2015,14 - 15,0,"2870,9",2120,0,0,0,"120,9",0,"784,8",0,0,"607,5",0,"79,1",100,0,0,"2698,5",0,0
06-01-2015,15 - 16,0,"2874,5",2120,0,0,0,"28,4",0,"756,8",0,0,"648,7",0,"76,5",100,0,0,2778,0,0
06-01-2015,16 - 17,0,"2790,2",2120,0,"106,8",0,0,0,"868,4",0,0,"653,3",0,0,100,0,0,"2925,9","0,1",0
06-01-2015,17 - 18,0,"2893,7",2120,0,150,0,0,"45,8","713,3",0,0,"656,1",0,0,100,0,0,"2780,9",0,0
06-01-2015,18 - 19,0,"2839,6",2120,0,"4,7",0,0,0,"785,9",0,0,"698,8",0,0,100,0,0,"2742,4",0,0
06-01-2015,19 - 20,0,"2966,5",2120,0,0,0,"37,6",0,"495,7",0,0,"689,8",0,12,100,0,0,2551,0,0
06-01-2015,20 - 21,0,"2978,8",2120,0,0,0,"264,5",0,"308,1",0,0,"519,6",0,"81,3",100,0,0,"2462,5",0,0
06-01-2015,21 - 22,0,"2848,1",2120,0,0,0,"518,5",0,"145,5",0,0,"245,3","48,2",0,100,0,0,2408,0,0
06-01-2015,22 - 23,0,"2325,6",2145,0,"0,1",0,"780,9",0,"25,7",0,0,"41,6",0,0,200,0,0,"2720,7",0,0
06-01-2015,23 - 00,0,2090,"1817,1",0,0,"149,9",800,0,0,"574,3","0,9",0,0,"305,8",300,0,0,"2437,8",0,0
07-01-2015,00 - 01,0,"2219,8","1688,9",0,0,150,750,0,0,"1174,3",0,"65,3",0,450,400,0,0,"2236,5",0,0
07-01-2015,01 - 02,0,"1986,8","1288,5",0,0,150,750,0,0,"1044,1",0,35,0,450,400,0,0,1983,0,0
07-01-2015,02 - 03,0,"1888,8","1161,5",0,0,150,750,0,0,"990,5",0,34,0,450,400,0,0,"1939,5",0,0
07-01-2015,03 - 04,0,"1490,7","980,8",0,0,150,750,0,0,"538,2",0,"28,4",0,450,400,0,0,"2096,6",0,0
07-01-2015,04 - 05,0,"1266,6","1473,8",0,0,150,750,0,"61,8",0,0,"15,7",0,"342,5",400,0,0,"2776,3",0,0
07-01-2015,05 - 06,0,"1455,9",2145,0,0,0,"421,4",0,"661,8",0,0,0,"264,7",0,400,0,0,"3380,2","0,1",0
07-01-2015,06 - 07,0,"2075,7",2120,0,"34,2",0,0,0,"1261,8",0,0,"168,8","635,2",0,400,0,0,"3357,7",0,0
07-01-2015,07 - 08,0,"2296,5",2120,0,150,0,0,600,1432,0,0,"684,2","351,9",0,250,0,0,3509,0,0
07-01-2015,08 - 09,0,"2243,8",2120,0,150,0,0,"537,2",1432,0,0,853,"202,8",0,100,0,0,3600,"133,9",0
07-01-2015,09 - 10,0,2212,2120,0,150,0,0,"481,2",1432,0,0,"845,3","203,3",0,100,0,0,3600,"45,5",0
07-01-2015,10 - 11,0,"2218,5",2120,0,150,0,0,"530,2",1432,0,0,"869,8","166,1",0,100,0,0,"3534,8",0,0
07-01-2015,11 - 12,0,"2309,6",2120,0,150,0,0,"536,6",1432,0,0,"860,2","191,9",0,100,0,0,"3380,3","0,1",0
07-01-2015,12 - 13,0,"2309,1",2120,0,150,0,0,"486,6",1432,0,0,"821,9","203,6",0,100,0,0,"3316,3",0,0
07-01-2015,13 - 14,0,"2352,5",2120,0,150,0,0,"474,4","1390,4",0,0,"826,5","205,5",0,100,0,0,"3279,8",0,0
07-01-2015,14 - 15,0,"2455,9",2120,0,150,0,0,"514,4","1316,6",0,0,"845,1",169,0,100,0,0,"3235,3",0,0
07-01-2015,15 - 16,0,"2621,9",2120,0,150,0,0,600,"1254,5",0,0,"889,6",182,0,100,0,0,"3208,3",0,"0,1"
07-01-2015,16 - 17,0,"2616,5",2120,0,150,0,0,589,"1300,4",0,0,900,"200,4",0,100,0,0,"3328,5",0,0
07-01-2015,17 - 18,0,"2823,9",2120,0,150,0,0,"597,2","987,5",0,0,"899,9","225,5",0,100,0,0,"3151,7",0,"0,1"
07-01-2015,18 - 19,0,"2966,8",2120,0,150,0,0,600,"730,8",0,0,"851,6","242,5",0,100,0,0,"2981,1",0,0
07-01-2015,19 - 20,0,"3038,4",2120,0,150,0,0,"505,1","276,3",0,0,"812,3","241,5",0,100,0,0,"2793,7",0,0
07-01-2015,20 - 21,0,"3009,9",2120,0,150,0,0,"130,8",0,"237,9",0,"683,8","153,7",0,100,0,0,"2674,9",0,0
07-01-2015,21 - 22,0,"2878,4",2120,0,0,0,"166,3",0,0,"737,5",0,"521,4","331,7",0,100,0,0,"2616,4",0,0
07-01-2015,22 - 23,0,"2714,9",2145,0,0,0,"539,6",0,0,1032,0,202,"270,7",0,200,0,0,"2593,9",0,0
07-01-2015,23 - 00,0,"3032,7",2145,0,0,"43,7",800,0,0,1632,0,"36,4",0,0,300,0,0,"2043,4",0,0
08-01-2015,00 - 01,0,2984,2145,0,0,150,750,0,0,1632,"56,7",0,0,450,400,0,0,"1801,9",0,0
08-01-2015,01 - 02,0,"2426,3","1407,2",0,0,150,750,0,0,1632,"44,9",0,0,450,400,0,0,"1477,6",0,0
08-01-2015,02 - 03,0,"2166,2","951,5",0,0,150,750,0,0,1632,"44,5",0,0,450,400,0,0,"1284,1",0,0
08-01-2015,03 - 04,0,"2096,8","739,2",0,0,150,750,0,0,1632,"77,8",0,0,450,400,0,0,1132,0,0
08-01-2015,04 - 05,0,"2409,6","1125,6",0,0,150,750,0,0,1632,"94,6",0,0,450,400,0,0,"1240,1",0,0
08-01-2015,05 - 06,0,"2853,5",2041,0,0,150,750,0,0,1632,100,0,0,450,400,0,0,"1809,6",0,0
08-01-2015,06 - 07,0,"2996,9",2120,0,0,0,"347,6",0,0,1032,0,0,"110,7",0,400,0,0,"2291,7",0,0
08-01-2015,07 - 08,0,3250,2120,0,0,0,"9,1",0,0,432,0,"376,6","306,5",0,250,0,0,"2483,1",0,"67,1"
08-01-2015,08 - 09,0,"3073,4",2120,0,0,0,"5,1",0,"89,6",0,0,582,"77,2",0,100,0,0,"2698,3",0,0
08-01-2015,09 - 10,0,"2975,6",2120,0,0,0,"58,4",0,262,0,0,"514,4","120,6",0,100,0,0,"2771,2",0,0
08-01-2015,10 - 11,0,"2864,8",2120,0,0,0,"0,3",0,"454,9",0,0,"576,1","81,2",0,100,0,0,"2853,3",0,0
08-01-2015,11 - 12,0,2744,2120,0,"149,9",0,0,0,"633,6",0,0,"514,6","22,2",0,100,0,0,"2931,5",0,0
08-01-2015,12 - 13,0,"2624,9",2120,0,"146,5",0,"0,1",0,"742,4",0,0,"527,1","9,1",0,100,0,0,"3012,1",0,0
08-01-2015,13 - 14,0,2628,2120,0,150,0,0,0,844,0,0,"487,7","58,4",0,100,0,0,2998,"0,1",0
08-01-2015,14 - 15,0,"2745,2",2120,0,150,0,"0,1",0,"684,2",0,0,"465,6","111,6",0,100,0,0,"2943,7","0,1",0
08-01-2015,15 - 16,0,"2986,1",2120,0,150,0,0,"132,8","574,6",0,0,"553,3","177,2",0,100,0,0,"2823,3",0,0
08-01-2015,16 - 17,0,"3041,4",2120,0,150,0,0,"297,2","568,4",0,0,"641,2",184,0,100,0,0,"2923,7",0,0
08-01-2015,17 - 18,0,"3049,4",2120,0,150,0,0,384,"597,8",0,0,"706,7","217,9",0,100,0,0,"2899,5",0,0
08-01-2015,18 - 19,0,"3155,2",2120,0,150,0,0,"245,4","297,3",0,0,"617,7","202,2",0,100,0,0,"2665,4",0,0
08-01-2015,19 - 20,0,3250,2120,0,150,0,0,"64,2",0,"72,1",0,"508,4","179,6",0,100,0,0,"2472,7",0,73
08-01-2015,20 - 21,0,3250,2120,0,40,0,0,0,0,"321,5",0,"577,6","105,3",0,100,0,0,2381,0,"169,4"
08-01-2015,21 - 22,0,3250,2120,0,0,0,"461,8",0,0,"559,1",0,188,"198,5",0,100,0,0,2237,0,"157,1"
08-01-2015,22 - 23,0,3250,2145,0,0,150,900,0,0,"1134,5","15,5",0,0,179,200,0,0,"2200,6",0,"20,4"
08-01-2015,23 - 00,0,"3038,9","1501,2",0,0,150,750,0,0,1632,0,"44,1",0,450,400,0,0,1638,0,0
09-01-2015,00 - 01,0,2817,"1247,9",0,0,150,700,0,0,1632,81,0,0,450,500,0,0,"1436,3",0,0
09-01-2015,01 - 02,0,"2511,9","875,2",0,0,150,700,0,0,1632,"90,5",0,0,450,500,0,0,"1216,1",0,0
09-01-2015,02 - 03,0,"2398,4","707,3",0,0,150,700,0,0,1632,"81,3",0,0,450,500,0,0,"1103,7",0,0
09-01-2015,03 - 04,0,"2720,3","973,5",0,0,150,700,0,0,1632,"66,7",0,0,450,500,0,0,1066,0,0
09-01-2015,04 - 05,0,3250,"1668,3",0,0,150,700,0,0,1632,"51,6",0,0,450,500,0,0,"1302,9",0,"29,5"
09-01-2015,05 - 06,0,3250,2145,0,0,150,"627,2",0,0,1632,150,0,0,"26,6",500,0,0,1954,0,200
09-01-2015,06 - 07,0,3250,2120,0,0,0,"635,1",0,0,"1612,5",0,"0,1","286,5",0,200,0,0,"2359,5",0,200
09-01-2015,07 - 08,0,3250,2120,0,150,0,0,0,0,"1012,5",0,"582,2","94,3",0,150,0,0,"2905,2",0,200
09-01-2015,08 - 09,0,3250,2120,0,81,0,0,0,0,"567,8",0,"706,8",0,0,100,0,0,"3032,6",0,200
09-01-2015,09 - 10,0,3250,"2106,3",0,0,0,"116,7",0,0,"705,7",0,"648,4",0,0,100,0,0,"3001,1",0,200
09-01-2015,10 - 11,0,3250,2120,0,"15,7",0,0,0,0,"798,5",0,"691,6",0,0,100,0,0,"2961,2",0,200
