Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2015,1,"0,675175309181213","0,759033143520355","0,566415369510651","0,585619032382965","0,666575968265534","0,674651145935059","0,71470707654953","0,73085218667984","0,572704792022705"
2015,2,"0,634982466697693","0,74050760269165","0,542351603507996","0,57187432050705","0,636010050773621","0,652763545513153","0,688702583312988","0,708300828933716","0,556923270225525"
2015,3,"0,59853208065033","0,721983432769775","0,512243092060089","0,554105401039124","0,608081459999084","0,630119681358337","0,664777040481567","0,68530923128128","0,536301016807556"
2015,4,"0,549836695194244","0,689506649971008","0,472740828990936","0,532783031463623","0,561529397964478","0,595592319965363","0,625091671943664","0,647973299026489","0,511114478111267"
2015,5,"0,50839352607727","0,65876030921936","0,446176886558533","0,518428802490234","0,526405155658722","0,56748366355896","0,590120375156403","0,617708623409271","0,494081974029541"
2015,6,"0,4546979367733","0,623375952243805","0,411292254924774","0,503412961959839","0,484703302383423","0,534382700920105","0,548314809799194","0,581798017024994","0,475094050168991"
2015,7,"0,403493195772171","0,590680778026581","0,401876986026764","0,506040692329407","0,448065549135208","0,510220885276794","0,50900262594223","0,551747620105743","0,47634956240654"
2015,8,"0,35496574640274","0,567584753036499","0,388359040021896","0,499622017145157","0,421855032444","0,489605009555817","0,476489394903183","0,535123288631439","0,468326151371002"
2015,9,"0,316695809364319","0,544633805751801","0,367293447256088","0,488375216722488","0,392926216125488","0,46732035279274","0,448572725057602","0,510637700557709","0,455500423908234"
2015,10,"0,286323726177216","0,524552166461945","0,350524097681046","0,476488351821899","0,365557610988617","0,447308480739594","0,420775473117828","0,495381832122803","0,441895425319672"
2015,11,"0,25383198261261","0,507028579711914","0,334660559892654","0,463533312082291","0,339142441749573","0,428191900253296","0,394799441099167","0,480291903018951","0,428563743829727"
2015,12,"0,218339741230011","0,478872358798981","0,314868897199631","0,449228674173355","0,301671028137207","0,401731878519058","0,359689831733704","0,453717559576035","0,413837850093842"
2015,13,"0,185621067881584","0,4483422935009","0,294421941041946","0,434047073125839","0,262023091316223","0,373816639184952","0,324543088674545","0,422923773527145","0,398112744092941"
2015,14,"0,155842587351799","0,421640187501907","0,276936262845993","0,422037839889526","0,22783300280571","0,349756568670273","0,291714191436768","0,398774057626724","0,385926216840744"
2015,15,"0,138390198349953","0,402690440416336","0,270659953355789","0,414915382862091","0,202303603291512","0,333622515201569","0,26896733045578","0,381334096193314","0,37980517745018"
2015,16,"0,135768666863441","0,383730590343475","0,261232078075409","0,403262734413147","0,182938426733017","0,31837722659111","0,250861555337906","0,365047633647919","0,369298487901688"
2015,17,"0,165976405143738","0,376005977392197","0,264462202787399","0,393645018339157","0,169119074940681","0,312697649002075","0,24897663295269","0,353127241134644","0,363850474357605"
2015,18,"0,17766934633255","0,356977641582489","0,260181993246078","0,379817605018616","0,152286946773529","0,298931658267975","0,236300840973854","0,33361428976059","0,353532195091248"
2015,19,"0,236001119017601","0,364778250455856","0,286790043115616","0,381131261587143","0,148473486304283","0,308242946863174","0,253990918397903","0,330010145902634","0,362615615129471"
2015,20,"0,299514889717102","0,385063976049423","0,320394724607468","0,388573199510574","0,160366699099541","0,328145354986191","0,284041851758957","0,340048342943192","0,377300024032593"
2015,21,"0,341210335493088","0,391107797622681","0,347097486257553","0,394541501998901","0,164316281676292","0,338280647993088","0,301127344369888","0,337095022201538","0,389277458190918"
2015,22,"0,394510239362717","0,399771183729172","0,371681958436966","0,415162354707718","0,171434745192528","0,354114919900894","0,323910564184189","0,333231240510941","0,412607342004776"
2015,23,"0,454102903604507","0,436531066894531","0,421092480421066","0,453607201576233","0,193505257368088","0,391149073839188","0,367555230855942","0,353785395622253","0,454840540885925"
2015,24,"0,504334270954132","0,478136897087097","0,479246199131012","0,482470154762268","0,231056958436966","0,431200742721558","0,419375598430634","0,379015892744064","0,491733461618423"
2015,25,"0,538476884365082","0,513165771961212","0,520170211791992","0,500755190849304","0,263735741376877","0,462358206510544","0,461931198835373","0,399818569421768","0,516411364078522"
2015,26,"0,599810421466827","0,551395952701569","0,575778663158417","0,544402778148651","0,320648729801178","0,508965611457825","0,518966615200043","0,430454730987549","0,562647104263306"
2015,27,"0,689711391925812","0,622216880321503","0,692304491996765","0,598095238208771","0,433003902435303","0,590045750141144","0,612146198749542","0,509275853633881","0,629381477832794"
2015,28,"0,776511549949646","0,688685417175293","0,764851033687592","0,65400105714798","0,532527089118958","0,662724375724792","0,699511349201202","0,574098527431488","0,689019799232483"
2015,29,"0,81932657957077","0,72834724187851","0,804268002510071","0,692926406860352","0,59526252746582","0,707064688205719","0,745713949203491","0,622401237487793","0,727466464042664"
2015,30,"0,838849365711212","0,76278418302536","0,835944712162018","0,729510128498077","0,650187909603119","0,744833111763","0,778668344020844","0,671519577503204","0,762005746364594"
2015,31,"0,858441412448883","0,787789702415466","0,8575479388237","0,776179492473602","0,688748121261597","0,776938855648041","0,804311394691467","0,703731536865234","0,802714943885803"
2015,32,"0,882346987724304","0,81978052854538","0,884231209754944","0,807990610599518","0,742757678031921","0,812242150306702","0,836362779140472","0,751363754272461","0,831850469112396"
2015,33,"0,883018732070923","0,851159036159515","0,898507595062256","0,835103929042816","0,79204136133194","0,842400848865509","0,861014485359192","0,800266444683075","0,85338944196701"
2015,34,"0,879449248313904","0,873119652271271","0,894769847393036","0,844718873500824","0,827614545822144","0,859879076480866","0,876910328865051","0,834905862808228","0,858321666717529"
2015,35,"0,921917378902435","0,912753522396088","0,901655435562134","0,866019308567047","0,876072287559509","0,89391678571701","0,919108688831329","0,878068268299103","0,873578131198883"
2015,36,"0,960546493530274","0,935899376869202","0,894896805286408","0,871016681194306","0,895120143890381","0,91006076335907","0,947838306427002","0,891594529151916","0,875028729438782"
2015,37,"0,94227135181427","0,926130533218384","0,887142300605774","0,86960506439209","0,887949109077454","0,902388691902161","0,934544026851654","0,88688987493515","0,872382879257202"
2015,38,"0,998732209205628","0,951377332210541","0,893397569656372","0,882794976234436","0,91780811548233","0,925999283790588","0,973409712314606","0,899963021278381","0,884481310844421"
2015,39,"0,983849704265594","0,949033319950104","0,90084844827652","0,893661022186279","0,916735947132111","0,92712140083313","0,965121388435364","0,904376447200775","0,895448923110962"
2015,40,"0,957329154014587","0,935241401195526","0,91719388961792","0,926172971725464","0,909918069839478","0,927726328372955","0,945489585399628","0,902458846569061","0,925435781478882"
2015,41,"0,932183146476746","0,9210404753685","0,903203725814819","0,9226935505867","0,889584183692932","0,914065062999725","0,92348849773407","0,893111944198608","0,91930490732193"
2015,42,"0,902497589588165","0,899354934692383","0,879678845405579","0,934203803539276","0,862171828746796","0,898268520832062","0,897244095802307","0,872279107570648","0,921870708465576"
2015,43,"0,877646267414093","0,89409464597702","0,877593815326691","0,939133167266846","0,856298863887787","0,894236028194428","0,881275355815888","0,881369531154632","0,922674655914306"
2015,44,"0,849287807941437","0,881539881229401","0,866725325584412","0,939646005630493","0,84473305940628","0,884020030498505","0,862134039402008","0,877867817878723","0,918724536895752"
2015,45,"0,831285119056702","0,872664272785187","0,857815086841583","0,945191860198975","0,83719938993454","0,878161549568176","0,850204944610596","0,872944116592407","0,920233488082886"
2015,46,"0,81897646188736","0,887937784194946","0,841922163963318","0,934946298599243","0,836253046989441","0,879153609275818","0,8553267121315","0,883596301078796","0,907409310340881"
2015,47,"0,784017860889435","0,872398376464844","0,805990755558014","0,916273057460785","0,810804903507233","0,857496798038483","0,83428955078125","0,862311065196991","0,88460123538971"
2015,48,"0,754068672657013","0,862599790096283","0,793371856212616","0,900972545146942","0,796582162380218","0,843839585781097","0,815768241882324","0,859495222568512","0,868217051029205"
2015,49,"0,737227320671082","0,889484763145447","0,773626208305359","0,889958798885346","0,792683601379394","0,847938001155853","0,828816950321198","0,87059497833252","0,854287385940552"
2015,50,"0,718071162700653","0,896861553192139","0,755597114562988","0,87689596414566","0,782253265380859","0,842552483081818","0,826185047626495","0,871851861476898","0,839517414569855"
2015,51,"0,682484686374664","0,902126014232636","0,748817622661591","0,866479635238648","0,780138909816742","0,838621437549591","0,817101836204529","0,884445309638977","0,828387320041656"
2015,52,"0,678700923919678","0,914380729198456","0,751221776008606","0,862264513969421","0,781604290008545","0,842742681503296","0,826586484909058","0,886188924312592","0,82732629776001"
2015,53,"0,6527498960495","0,8932124376297","0,730147421360016","0,848483562469482","0,762567281723022","0,823415100574494","0,806462109088898","0,862742245197296","0,81259286403656"
