Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2016,35,"0,890486478805542","0,843798398971558","0,762502551078796","0,801895678043366","0,882887899875641","0,836963593959808","0,84131920337677","0,888647079467774","0,786908507347107"
2016,36,"0,885305345058441","0,849469423294067","0,763439834117889","0,82424396276474","0,89007705450058","0,845626831054688","0,844681680202484","0,896313905715942","0,803555011749268"
2016,37,"0,883262991905212","0,846147775650024","0,757574737071991","0,829028904438019","0,886131107807159","0,843913733959198","0,842065632343292","0,891183197498322","0,805979073047638"
2016,38,"0,868453741073608","0,833242058753967","0,74357271194458","0,824006140232086","0,876843333244324","0,833345055580139","0,830466330051422","0,878084778785706","0,798960208892822"
2016,39,"0,877262055873871","0,873918235301971","0,759235501289368","0,835917174816132","0,915754795074463","0,86221569776535","0,865339577198029","0,919356465339661","0,80915105342865"
2016,40,"0,871652841567993","0,861780166625976","0,739584684371948","0,834552764892578","0,897291123867035","0,851026654243469","0,855130970478058","0,899164080619812","0,804341912269592"
2016,41,"0,851553976535797","0,837114155292511","0,708409428596496","0,822049796581268","0,871355533599854","0,828620672225952","0,831084787845612","0,871943533420563","0,788259506225586"
2016,42,"0,832744359970093","0,812946498394012","0,676295101642609","0,806888818740845","0,84413492679596","0,805524051189423","0,808901131153107","0,841803848743439","0,769957304000854"
2016,43,"0,81203955411911","0,797965347766876","0,665246486663818","0,791215121746063","0,825878977775574","0,789716958999634","0,790815830230713","0,829113662242889","0,754549860954285"
2016,44,"0,795892953872681","0,777329206466675","0,6518993973732","0,772494971752167","0,804158747196198","0,770350694656372","0,770496368408203","0,808277606964111","0,73772269487381"
2016,45,"0,756740689277649","0,745728492736816","0,610537588596344","0,75105619430542","0,765374958515167","0,738183796405792","0,735921680927276","0,772676289081574","0,711731970310211"
2016,46,"0,741429269313812","0,734946370124817","0,595118939876556","0,732484996318817","0,746488332748413","0,723162710666656","0,721609532833099","0,760300755500794","0,693494856357574"
2016,47,"0,728239178657532","0,725929498672485","0,599368631839752","0,71500152349472","0,730903923511505","0,711873471736908","0,710337221622467","0,750340044498444","0,681046843528748"
2016,48,"0,695550203323364","0,701206147670746","0,590930163860321","0,703991889953613","0,702169299125671","0,690633237361908","0,683704257011414","0,724078893661499","0,671354949474335"
2016,49,"0,670221567153931","0,703318893909454","0,62022078037262","0,689872622489929","0,694931268692016","0,687873423099518","0,674342632293701","0,733352303504944","0,667186796665192"
2016,50,"0,627630710601807","0,675550580024719","0,600070655345917","0,672948241233826","0,664562165737152","0,661859095096588","0,642717123031616","0,706357896327972","0,649559378623962"
2016,51,"0,609664678573608","0,66521692276001","0,616555213928223","0,667598903179169","0,650339365005493","0,65406322479248","0,628280699253082","0,699129521846771","0,650211930274963"
2016,52,"0,59252941608429","0,678476691246033","0,625671207904816","0,65927004814148","0,648855984210968","0,656769216060638","0,627958834171295","0,715810239315033","0,645041406154633"
