Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2021,1,"0,758578062057495","0,849069595336914","0,717662811279297","0,757278323173523","0,716805636882782","0,78153669834137","0,800511062145233","0,792397856712341","0,74665755033493"
2021,2,"0,69800329208374","0,814447462558746","0,670182049274445","0,730344295501709","0,66667902469635","0,742512404918671","0,75384658575058","0,756304740905762","0,715434551239014"
2021,3,"0,654635608196258","0,791051149368286","0,628310084342956","0,704524099826813","0,629681050777435","0,712582230567932","0,71848464012146","0,734117567539215","0,686213850975037"
2021,4,"0,59717446565628","0,751902997493744","0,57936441898346","0,674134910106659","0,579006552696228","0,67091828584671","0,669645249843597","0,695399045944214","0,651711821556091"
2021,5,"0,537420034408569","0,717299997806549","0,534335076808929","0,647663116455078","0,534995079040527","0,633544206619263","0,623235642910004","0,664699137210846","0,620822250843048"
2021,6,"0,477035373449326","0,678466796875","0,491636961698532","0,62277501821518","0,484821408987045","0,593815445899963","0,573271214962006","0,629221737384796","0,591267585754394"
2021,7,"0,434431850910187","0,648476541042328","0,453748553991318","0,595324099063873","0,447020828723908","0,561185359954834","0,534694015979767","0,603795170783996","0,560503244400024"
2021,8,"0,39357590675354","0,647716879844666","0,44416069984436","0,58483636379242","0,429355502128601","0,551087141036987","0,516036450862884","0,608901798725128","0,548955917358398"
2021,9,"0,350500404834747","0,61916834115982","0,437222570180893","0,575110852718353","0,394398093223572","0,526807188987732","0,478555381298065","0,586069226264954","0,541247129440308"
2021,10,"0,3108811378479","0,59659081697464","0,412284553050995","0,553285598754883","0,36418554186821","0,501530349254608","0,446680754423142","0,566431879997254","0,519803524017334"
2021,11,"0,265528738498688","0,56586080789566","0,388210594654083","0,533326208591461","0,328757673501968","0,47198760509491","0,407887071371078","0,54060685634613","0,499696373939514"
2021,12,"0,232439547777176","0,546447157859802","0,379314810037613","0,523500323295593","0,305373460054398","0,454088002443314","0,381981611251831","0,525407195091248","0,490402221679688"
2021,13,"0,219476386904716","0,568576633930206","0,374537765979767","0,518822193145752","0,299817591905594","0,459246963262558","0,389187186956406","0,538883447647095","0,485691606998444"
2021,14,"0,201706990599632","0,553358554840088","0,357470035552978","0,504873812198639","0,277453660964966","0,442524433135986","0,369817286729813","0,523865222930908","0,471083700656891"
2021,15,"0,178893074393272","0,522114396095276","0,329665720462799","0,48740753531456","0,247216582298279","0,415635824203491","0,338374197483063","0,49634513258934","0,450878709554672"
2021,16,"0,173400238156319","0,502044677734375","0,313752353191376","0,471110820770264","0,228926971554756","0,39823055267334","0,32016196846962","0,479024261236191","0,434489876031876"
2021,17,"0,158263295888901","0,470798164606094","0,27776637673378","0,449186146259308","0,200462102890015","0,370434671640396","0,290898591279984","0,451375156641006","0,408334672451019"
2021,18,"0,15155203640461","0,45179557800293","0,25203812122345","0,429686278104782","0,184925585985184","0,352149665355682","0,273610949516296","0,434659540653229","0,387509554624558"
2021,19,"0,256154775619507","0,487173497676849","0,297762304544449","0,42739000916481","0,205083504319191","0,381426990032196","0,322422921657562","0,455323815345764","0,397863358259201"
2021,20,"0,411663323640823","0,523347914218903","0,375963360071182","0,457152128219604","0,234493568539619","0,427174091339111","0,388835191726685","0,469571739435196","0,442655622959137"
2021,21,"0,521904647350311","0,568679988384247","0,44913637638092","0,479375004768372","0,280558794736862","0,474504590034485","0,458856254816055","0,493771433830261","0,479146629571915"
2021,22,"0,613268435001373","0,608209013938904","0,542704284191132","0,534489333629608","0,359623223543167","0,534630119800568","0,525737106800079","0,535870015621185","0,545562922954559"
2021,23,"0,672113955020904","0,631407380104065","0,627133905887604","0,606811165809631","0,436987370252609","0,588829517364502","0,571617662906647","0,578454554080963","0,620899796485901"
2021,24,"0,715643227100372","0,658340275287628","0,690678060054779","0,648033201694488","0,503921568393707","0,631973385810852","0,6130411028862","0,621011137962341","0,666882276535034"
2021,25,"0,750096619129181","0,663058161735535","0,717275023460388","0,679508745670319","0,54387378692627","0,654303193092346","0,633944094181061","0,635946035385132","0,697457134723663"
2021,26,"0,751546621322632","0,653297364711762","0,715873658657074","0,70253050327301","0,567668795585632","0,660589873790741","0,63438093662262","0,639020442962646","0,714329361915588"
2021,27,"0,770866930484772","0,666033923625946","0,720636069774628","0,731574654579163","0,592970371246338","0,679341375827789","0,654780328273773","0,650959193706512","0,736760258674622"
2021,28,"0,776595175266266","0,659755051136017","0,7203329205513","0,760663032531738","0,604269027709961","0,686304807662964","0,655947268009186","0,650171220302582","0,75816136598587"
2021,29,"0,768111169338226","0,645337462425232","0,710476994514465","0,793939173221588","0,600973904132843","0,686176061630249","0,646039366722107","0,638850629329681","0,780760169029236"
2021,30,"0,798331320285797","0,651581406593323","0,70062118768692","0,797729969024658","0,620067417621613","0,694506049156189","0,663122296333313","0,643183588981628","0,780572831630707"
2021,31,"0,798474848270416","0,640569269657135","0,681579530239105","0,794100403785706","0,616391897201538","0,686673760414124","0,658848822116852","0,629537642002106","0,77304345369339"
2021,32,"0,796201765537262","0,630159616470337","0,68049168586731","0,796110272407532","0,61399519443512","0,682257413864136","0,654303908348084","0,617686629295349","0,775155484676361"
2021,33,"0,797494113445282","0,611867427825928","0,701553106307984","0,795875310897827","0,611906290054321","0,676743745803833","0,644352436065674","0,605133295059204","0,781644582748413"
2021,34,"0,784039318561554","0,591403424739838","0,710327923297882","0,79551899433136","0,60276871919632","0,66666567325592","0,628887057304382","0,5885209441185","0,784431040287018"
2021,35,"0,759187281131744","0,57197242975235","0,712531507015228","0,804895043373108","0,580339550971985","0,655178308486938","0,60365641117096","0,575637936592102","0,792636811733246"
2021,36,"0,735895752906799","0,553995013237","0,726499259471893","0,818080246448517","0,571291148662567","0,649079501628876","0,582202076911926","0,57161021232605","0,80561774969101"
2021,37,"0,719147622585296","0,531145453453064","0,709688007831574","0,809414684772491","0,554755747318268","0,631881356239319","0,56214040517807","0,551032066345215","0,795062601566315"
2021,38,"0,70561295747757","0,522508084774017","0,711326718330383","0,807616293430328","0,562056660652161","0,628840327262878","0,551414608955383","0,560771703720093","0,791168868541718"
2021,39,"0,759558081626892","0,549533367156982","0,705953240394592","0,809983551502228","0,587149381637573","0,64823442697525","0,590334236621857","0,573762655258179","0,789991974830628"
2021,40,"0,807145655155182","0,56350302696228","0,710585236549378","0,822302937507629","0,610769987106323","0,665171921253204","0,616418600082398","0,588388621807098","0,796498596668244"
2021,41,"0,802347600460052","0,567485690116882","0,745352923870087","0,829929530620575","0,625572264194488","0,674620866775513","0,619385600090027","0,603962182998657","0,809575259685516"
2021,42,"0,798847615718842","0,576292037963867","0,773628532886505","0,824713110923767","0,642184793949127","0,682813107967377","0,626057684421539","0,621623516082764","0,811716496944428"
2021,43,"0,809608161449432","0,615074872970581","0,819165766239166","0,832457542419434","0,684210240840912","0,713731944561005","0,658646821975708","0,667640089988708","0,827435731887817"
2021,44,"0,82606565952301","0,637031435966492","0,814218938350678","0,828295648097992","0,682508766651154","0,721736490726471","0,684363186359406","0,66061407327652","0,824393928050995"
2021,45,"0,802055835723877","0,631978213787079","0,799458086490631","0,821708559989929","0,667064189910889","0,711950242519379","0,676179826259613","0,646722078323364","0,815954506397247"
2021,46,"0,78363448381424","0,637920379638672","0,800610959529877","0,818184912204742","0,666771948337555","0,712266385555267","0,674100339412689","0,655444920063019","0,812316119670868"
