Date,Hours,NO1 > NO2,NO2 > NO1,NO1 > SE3,SE3 > NO1,NO4 > SE2,SE2 > NO4,SE2 > NO3,NO3 > SE2,NO2 > DK1,DK1 > NO2,NO3 > NO4,NO4 > NO3,NO4 > SE1,SE1 > NO4,NO1 > NO3,NO3 > NO1,NO1 > NO5,NO5 > NO1,NO5 > NO2,NO2 > NO5
01-04-2013,03 - 04,0,"2334,2",0,1259,0,0,"598,4",0,0,950,0,900,0,"202,8",150,0,550,0,0,300
01-04-2013,04 - 05,0,"2494,8",0,1266,"64,3",0,"590,8",0,0,950,0,900,0,0,150,0,550,0,0,300
01-04-2013,05 - 06,0,"2437,9",0,1281,150,0,"515,8",0,0,950,0,900,"275,2",0,150,0,550,0,0,300
01-04-2013,06 - 07,0,"2252,1",0,1267,150,0,"462,1",0,0,"598,2",0,900,"306,6",0,100,0,550,0,0,300
01-04-2013,07 - 08,0,"2091,3",0,"1294,6",150,0,"386,2",0,0,"430,6",0,900,"298,4",0,100,0,550,0,0,300
01-04-2013,08 - 09,0,"2256,6",0,"1130,8",150,0,389,0,0,"295,1",0,900,"244,2",0,50,0,550,0,0,300
01-04-2013,09 - 10,0,"1718,1",0,1604,150,0,"494,2",0,0,"177,7",0,900,"210,4",0,0,50,550,0,0,300
01-04-2013,10 - 11,0,"1757,2",0,"1474,5",150,0,"535,1",0,0,"119,5",0,900,"191,9",0,0,50,550,0,0,300
01-04-2013,11 - 12,0,"1783,2",0,1441,150,0,"540,8",0,0,"254,9",0,900,"203,5",0,0,50,550,0,0,300
01-04-2013,12 - 13,0,"1900,4",0,1331,150,0,"600,5",0,0,541,0,900,"230,8",0,0,50,550,0,0,300
01-04-2013,13 - 14,0,"2141,2",0,1280,150,0,"685,9",0,0,950,0,900,"95,5",0,0,50,550,0,0,300
01-04-2013,14 - 15,0,"2318,9",0,1217,0,0,"680,3",0,0,950,0,900,0,"36,6",0,50,550,0,0,300
01-04-2013,15 - 16,0,2366,0,1182,0,"0,1","684,1",0,0,950,0,900,0,"252,4",0,50,550,0,0,300
01-04-2013,16 - 17,0,"2429,7",0,1189,"8,6",0,"679,1",0,0,950,0,900,0,0,0,50,550,0,0,300
01-04-2013,17 - 18,0,"2270,8",0,1267,150,0,622,0,0,950,0,900,"121,5",0,0,50,550,0,0,300
01-04-2013,18 - 19,0,"2125,7",0,1509,150,0,"647,7",0,0,"802,8",0,900,"205,7",0,0,50,550,0,0,300
01-04-2013,19 - 20,0,"1958,6",0,"1141,5",150,0,"670,2",0,0,"202,6",0,900,"202,5",0,0,100,550,0,0,300
01-04-2013,20 - 21,0,"1919,8",0,"1248,6",150,0,"717,3",0,0,"221,1",0,900,"179,6",0,0,100,550,0,0,300
01-04-2013,21 - 22,0,"1996,1",0,1532,150,0,"844,7",0,0,"821,1",0,900,"149,8",0,0,50,550,0,0,300
01-04-2013,22 - 23,0,"1965,5",0,1409,129,0,"763,1",0,0,950,0,900,0,0,100,0,550,0,0,300
01-04-2013,23 - 00,0,"1981,2",0,1404,"68,7",0,"829,6",0,0,950,0,900,"0,1",0,100,0,550,0,0,300
02-04-2013,00 - 01,0,"2258,7",0,1480,150,0,"529,1",0,0,"795,8",0,900,"302,6",0,100,0,550,0,0,300
02-04-2013,01 - 02,0,"2476,6",0,1439,150,0,"564,6",0,0,"858,4",0,900,253,0,100,0,550,0,0,300
02-04-2013,02 - 03,0,"2532,3",0,1428,150,0,"598,2",0,0,"879,8",0,900,"211,8",0,100,0,550,0,0,300
02-04-2013,03 - 04,0,2451,0,1496,150,0,"568,2",0,0,"774,8",0,900,"224,5",0,100,0,550,0,0,300
02-04-2013,04 - 05,0,"2460,9",0,"1355,5",150,0,"634,8",0,0,"517,1",0,900,286,0,50,0,550,0,0,300
02-04-2013,05 - 06,0,2600,0,"949,9",150,0,"641,4",0,83,0,0,900,"330,1",0,0,50,550,0,0,300
02-04-2013,06 - 07,0,2600,"16,6",0,150,0,"446,8",0,"617,1",0,0,900,"377,7",0,0,50,"517,3",0,0,300
02-04-2013,07 - 08,0,"1816,2","41,9",0,150,0,"290,3",0,"812,3",0,0,900,"360,7",0,0,100,"146,6",0,0,300
02-04-2013,08 - 09,0,"1808,8",0,0,150,0,"283,3",0,"603,1",0,0,900,284,0,0,100,169,0,0,300
02-04-2013,09 - 10,0,"1902,8",0,0,150,0,"308,2",0,595,0,0,900,"281,5",0,0,100,"181,2",0,0,300
02-04-2013,10 - 11,0,2000,0,"477,4",150,0,"440,8",0,"560,5",0,0,900,"282,4",0,0,100,"338,9",0,0,300
02-04-2013,11 - 12,0,2000,0,"715,7",150,0,"551,3",0,"475,1",0,0,900,"222,6",0,0,100,550,0,0,300
02-04-2013,12 - 13,0,2000,0,"858,9",150,0,"662,2",0,"384,5",0,0,900,"246,5",0,0,100,550,0,0,300
02-04-2013,13 - 14,0,2000,0,"1079,8",150,0,"681,3",0,"21,4",0,0,900,"247,9",0,0,100,550,0,0,300
02-04-2013,14 - 15,0,"1732,2",0,1595,150,0,"710,5",0,0,"101,2",0,900,"225,5",0,0,100,550,0,0,300
02-04-2013,15 - 16,0,"1789,6",0,1595,150,0,"751,2",0,0,"317,7",0,900,"238,4",0,0,100,550,0,0,300
02-04-2013,16 - 17,0,1690,0,"1693,4",150,0,745,0,0,"209,4",0,900,"247,6",0,0,100,550,0,0,300
02-04-2013,17 - 18,0,"1931,3",0,"1224,5",150,0,668,0,0,"3,9",0,900,"262,1",0,0,100,550,0,0,300
02-04-2013,18 - 19,0,"2355,6",0,0,150,0,"525,4",0,"30,9",0,0,900,"312,3",0,0,100,"487,6",0,0,300
02-04-2013,19 - 20,0,"2103,7",0,0,150,0,"371,1",0,"329,6",0,0,900,"276,2",0,0,100,"305,2",0,0,300
02-04-2013,20 - 21,0,"2230,3",0,0,150,0,"395,3",0,"114,4",0,0,900,248,0,0,100,315,0,0,300
02-04-2013,21 - 22,0,"2250,4",0,"638,5",150,0,"331,5",0,0,0,0,900,"243,2",0,100,0,550,0,0,300
02-04-2013,22 - 23,0,"2002,4",0,1508,150,0,"531,4",0,0,"386,2",0,900,"233,5",0,100,0,550,0,0,300
02-04-2013,23 - 00,0,"2176,6",0,1338,"108,2",0,"749,5",0,0,950,0,900,0,0,100,0,550,0,0,300
03-04-2013,00 - 01,0,1878,0,1324,150,0,"484,5",0,0,950,0,900,"150,7",0,50,0,550,0,0,300
03-04-2013,01 - 02,0,"1952,6",0,1351,150,0,"544,7",0,0,950,0,900,"63,9",0,50,0,550,0,0,300
03-04-2013,02 - 03,0,2011,0,1407,"149,7",0,"537,6",0,0,950,0,900,"0,1",0,50,0,550,0,0,300
03-04-2013,03 - 04,0,"1979,3",0,1459,150,0,"460,7",0,0,950,0,900,"126,1",0,50,0,550,0,0,300
03-04-2013,04 - 05,0,"1993,2",0,1527,150,0,320,0,0,"706,7",0,900,233,0,50,0,550,0,0,300
03-04-2013,05 - 06,0,2600,0,"586,5",150,0,327,0,0,"106,7",0,900,"269,7",0,0,50,550,0,0,300
03-04-2013,06 - 07,0,"2198,2",0,"865,5",150,0,"273,5",0,"79,6",0,0,900,"292,3",0,0,50,550,0,0,300
03-04-2013,07 - 08,0,2000,0,"113,4",150,0,"350,8",0,"679,5",0,0,700,200,0,0,100,"169,2",0,0,300
03-04-2013,08 - 09,0,2000,0,"145,8",150,0,"317,1",0,"619,1",0,0,700,200,0,0,100,"106,7",0,0,300
03-04-2013,09 - 10,0,2000,0,"546,7",150,0,"583,8",0,"582,1",0,0,700,200,0,0,100,"410,3",0,0,300
03-04-2013,10 - 11,0,2000,0,"516,4",150,0,600,0,"503,6",0,0,700,200,0,0,100,"519,2",0,0,300
03-04-2013,11 - 12,0,2000,0,"750,8",150,0,600,0,"465,8",0,0,700,200,0,0,100,550,0,0,300
03-04-2013,12 - 13,0,2000,0,"795,6",150,0,600,0,"393,8",0,0,700,200,0,0,100,550,0,0,300
03-04-2013,13 - 14,0,2000,0,1039,150,0,600,0,"290,3",0,0,700,200,0,0,100,550,0,0,300
03-04-2013,14 - 15,0,"1550,5",0,1595,150,0,600,0,0,"267,2",0,700,200,0,0,100,550,0,0,300
03-04-2013,15 - 16,0,"1722,7",0,1595,150,0,600,0,0,"541,5",0,700,200,0,0,100,550,0,0,300
03-04-2013,16 - 17,0,"1538,3",0,"1759,1",150,0,600,0,0,"339,7",0,700,200,0,0,100,550,0,0,300
03-04-2013,17 - 18,0,"1679,5",0,1350,150,0,600,0,0,"201,4",0,700,200,0,0,100,550,0,0,300
03-04-2013,18 - 19,0,"1953,9",0,"1107,6",150,0,600,0,0,"311,9",0,700,200,0,0,100,550,0,0,300
03-04-2013,19 - 20,0,"2285,6",0,"207,4",150,0,600,0,0,"0,1",0,700,200,0,0,100,550,0,0,300
03-04-2013,20 - 21,0,"2253,4",0,"65,5",150,0,600,0,0,0,0,700,200,0,0,100,550,0,0,300
03-04-2013,21 - 22,0,"2051,4",0,"1219,2",150,0,600,0,0,350,0,700,200,0,0,50,550,0,0,300
03-04-2013,22 - 23,0,"1881,4",0,1362,150,0,600,0,0,950,0,700,"161,1",0,50,0,550,0,0,300
03-04-2013,23 - 00,0,"1685,5",0,1380,"76,7",0,600,0,0,950,0,700,"0,1",0,50,0,550,0,0,300
04-04-2013,00 - 01,0,"2065,1",0,1176,"55,3",0,600,0,0,950,0,700,"0,1",0,50,0,550,0,0,300
04-04-2013,01 - 02,0,"2092,6",0,1239,0,0,600,0,0,950,0,700,0,"3,5",50,0,550,0,0,300
04-04-2013,02 - 03,0,2145,0,1219,0,0,600,0,0,950,0,700,0,"4,3",50,0,550,0,0,300
04-04-2013,03 - 04,0,"2081,8",0,1236,"34,8",0,600,0,0,950,0,700,0,0,0,50,550,0,0,300
04-04-2013,04 - 05,0,"2118,8",0,1296,150,0,600,0,0,"927,8",0,700,200,0,0,50,550,0,0,300
04-04-2013,05 - 06,0,2600,0,"452,8",150,0,600,0,0,"327,8",0,700,200,0,0,50,550,0,0,300
04-04-2013,06 - 07,0,"2598,3",0,"545,2",150,0,600,0,"213,9",0,0,700,200,0,0,50,550,0,0,300
04-04-2013,07 - 08,0,2000,"16,4",0,150,0,"367,6",0,"813,9",0,0,700,200,0,0,100,"183,4",0,0,300
04-04-2013,08 - 09,0,"1948,7","264,4",0,150,0,"407,9",0,"856,6",0,0,700,200,0,0,100,"0,1",0,0,"267,3"
04-04-2013,09 - 10,0,"1893,8","207,2",0,150,0,"442,8",0,"938,6",0,0,700,200,0,0,100,"88,8",0,0,300
04-04-2013,10 - 11,0,"1936,3","199,4",0,150,0,"524,9",0,"980,4",0,0,700,200,0,0,100,"133,9",0,0,300
04-04-2013,11 - 12,0,2000,0,"148,3",150,0,600,0,"726,6",0,0,700,200,0,0,100,"548,6",0,0,300
04-04-2013,12 - 13,0,2000,0,"930,7",150,0,600,0,371,0,0,700,200,0,0,100,550,0,0,300
04-04-2013,13 - 14,0,"1862,6",0,"1209,2",150,0,600,0,0,"229,1",0,700,200,0,0,100,550,0,0,300
04-04-2013,14 - 15,0,"1706,3",0,1595,150,0,600,0,0,"697,8",0,700,200,0,0,100,550,0,0,300
04-04-2013,15 - 16,0,"1807,8",0,1595,150,0,600,0,0,"886,4",0,700,200,0,0,100,550,0,0,300
04-04-2013,16 - 17,0,"1750,4",0,1595,150,0,600,0,0,"722,6",0,700,200,0,0,100,550,0,0,300
04-04-2013,17 - 18,0,"1552,1",0,"1346,9",150,0,600,0,0,"122,5",0,700,200,0,0,100,550,0,0,300
04-04-2013,18 - 19,0,2000,0,"558,6",150,0,600,0,"477,5",0,0,700,200,0,0,100,550,0,0,300
04-04-2013,19 - 20,0,2000,0,"250,9",150,0,600,0,"789,7",0,0,700,200,0,0,100,550,0,0,300
04-04-2013,20 - 21,0,2000,0,"263,1",150,0,600,0,"687,9",0,0,700,200,0,0,100,550,0,0,300
04-04-2013,21 - 22,0,"2425,4",0,"68,6",150,0,600,0,"87,9",0,0,700,200,0,0,100,550,0,0,300
04-04-2013,22 - 23,0,"1977,5",0,"976,3",150,0,600,0,0,"393,5",0,700,200,0,0,50,550,0,0,300
04-04-2013,23 - 00,0,"1878,7",0,1345,0,"132,6",600,0,0,950,0,700,0,400,50,0,550,0,0,300
05-04-2013,00 - 01,0,"1967,6",0,1111,100,0,600,0,0,950,0,700,"85,5",0,50,0,550,0,0,300
05-04-2013,01 - 02,0,"1936,5",0,1160,"52,4",0,600,0,0,950,0,700,0,0,100,0,550,0,0,300
05-04-2013,02 - 03,0,"2129,7",0,1106,"9,3",0,600,0,0,950,0,700,"0,1",0,100,0,550,0,0,300
05-04-2013,03 - 04,0,"2327,3",0,1159,100,0,600,0,0,950,0,700,"27,1",0,100,0,550,0,0,300
05-04-2013,04 - 05,0,"2255,3",0,1264,100,0,600,0,0,950,0,700,150,0,100,0,550,0,0,300
05-04-2013,05 - 06,0,"2350,4",0,"691,3",100,0,600,0,0,"430,9",0,700,150,0,50,0,550,0,0,300
05-04-2013,06 - 07,0,"2284,1",0,"248,8",100,0,600,0,"0,2",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,07 - 08,0,"1917,9","383,2",0,100,0,600,0,600,0,0,700,150,0,0,100,"67,6",0,0,300
05-04-2013,08 - 09,0,"1508,2",0,0,100,0,600,0,"918,7",0,0,700,150,0,0,100,"56,5",0,0,300
05-04-2013,09 - 10,0,"1977,1","614,3",0,100,0,600,0,"631,4",0,0,700,150,0,0,100,29,0,0,300
05-04-2013,10 - 11,0,2000,"495,1",0,100,0,600,0,"749,1",0,0,700,150,0,0,50,"201,9",0,0,300
05-04-2013,11 - 12,0,2000,"409,9",0,100,0,600,0,"861,3",0,0,700,150,0,0,50,"481,7",0,0,300
05-04-2013,12 - 13,0,2000,279,0,100,0,600,0,"780,4",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,13 - 14,0,2000,0,"82,8",100,0,600,0,"633,1",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,14 - 15,0,"1677,9",0,"965,3",100,0,600,0,"33,1",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,15 - 16,0,"1355,8",0,"1517,7",100,0,600,0,0,"84,8",0,700,150,0,0,100,550,0,0,300
05-04-2013,16 - 17,0,"1299,3",0,1595,100,0,600,0,0,"125,5",0,700,150,0,0,100,550,0,0,300
05-04-2013,17 - 18,0,2000,0,"90,8",100,0,600,0,"474,5",0,0,700,150,0,0,100,550,0,0,300
05-04-2013,18 - 19,0,2000,"61,7",0,100,0,600,0,"625,9",0,0,700,150,0,0,100,550,0,0,300
05-04-2013,19 - 20,0,2000,0,"135,5",100,0,600,0,"597,9",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,20 - 21,0,2000,0,"123,1",100,0,600,0,"545,8",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,21 - 22,0,"2401,7",0,"146,5",100,0,600,0,"0,1",0,0,700,150,0,0,50,550,0,0,300
05-04-2013,22 - 23,0,"1725,3",0,1374,100,0,600,0,0,"408,1",0,700,150,0,0,50,550,0,0,300
05-04-2013,23 - 00,0,"1788,4",0,1262,100,0,600,0,0,950,0,700,"116,5",0,50,0,550,0,0,300
06-04-2013,00 - 01,0,"1847,7",0,"1053,6",100,0,600,0,0,"628,6",0,700,150,0,100,0,550,0,0,300
06-04-2013,01 - 02,0,"1716,1",0,1184,100,0,"599,9",0,0,"863,2",0,700,150,0,100,0,550,0,0,300
06-04-2013,02 - 03,0,"1690,2",0,1202,100,0,"594,6",0,0,"881,2",0,700,150,0,100,0,550,0,0,300
06-04-2013,03 - 04,0,"1683,7",0,1228,100,0,569,0,0,"923,2",0,700,150,0,100,0,550,0,0,300
06-04-2013,04 - 05,0,"1634,2",0,"1225,5",100,0,"589,3",0,0,"695,1",0,700,150,0,100,0,550,0,0,300
06-04-2013,05 - 06,0,1725,0,"1138,8",100,0,600,0,0,"576,9",0,700,150,0,50,0,550,0,0,300
06-04-2013,06 - 07,0,"2180,5",0,"657,6",100,0,600,0,0,"500,4",0,700,150,0,50,0,548,0,0,300
06-04-2013,07 - 08,0,2000,0,"1204,3",100,0,600,0,0,"232,2",0,700,150,0,0,50,550,0,0,300
06-04-2013,08 - 09,0,"1959,7",0,"1465,1",100,0,600,0,0,245,0,700,150,0,0,50,550,0,0,300
06-04-2013,09 - 10,0,2000,0,"1034,9",100,0,600,0,0,73,0,700,150,0,0,50,550,0,0,300
06-04-2013,10 - 11,0,1964,0,"993,9",100,0,600,0,0,0,0,700,150,0,0,50,550,0,0,300
06-04-2013,11 - 12,0,2000,0,"1195,5",100,0,600,0,0,"232,3",0,700,150,0,0,50,550,0,0,300
06-04-2013,12 - 13,0,2000,0,1218,100,0,600,0,0,"613,9",0,700,150,0,0,50,550,0,0,300
06-04-2013,13 - 14,0,2000,0,1194,100,0,600,0,0,950,0,700,150,0,0,50,550,0,0,300
06-04-2013,14 - 15,0,2000,0,1084,100,0,600,0,0,950,0,700,"82,7",0,0,50,550,0,0,300
06-04-2013,15 - 16,0,2000,0,1022,"10,2",0,600,0,0,950,0,700,0,"0,1",0,50,550,0,0,300
06-04-2013,16 - 17,0,2000,0,1036,50,0,600,0,0,950,0,700,"0,1",0,0,50,550,0,0,300
06-04-2013,17 - 18,0,2000,0,1019,100,0,600,0,0,950,0,700,69,0,0,50,550,0,0,300
06-04-2013,18 - 19,0,2000,0,"550,6",100,0,600,0,0,350,0,700,150,0,50,0,550,0,0,300
06-04-2013,19 - 20,0,2000,0,"110,3",100,0,600,0,"239,3",0,0,700,150,0,50,0,"503,8",0,0,300
06-04-2013,20 - 21,0,2000,0,"310,1",100,0,600,0,241,0,0,700,150,0,50,0,"540,2",0,0,300
06-04-2013,21 - 22,0,"2165,4",0,"918,6",100,0,600,0,0,"349,9",0,700,150,0,100,0,550,0,0,300
06-04-2013,22 - 23,0,"2392,5",0,969,100,0,600,0,0,950,0,700,150,0,100,0,550,0,0,300
06-04-2013,23 - 00,0,"2025,4",0,1182,"48,3",0,600,0,0,950,0,700,0,0,100,0,550,0,0,300
07-04-2013,00 - 01,0,"1929,4",0,1070,"104,9",0,"837,8",0,0,950,0,900,0,"0,1",100,0,550,0,0,300
07-04-2013,01 - 02,0,"1816,1",0,1074,"12,6",0,"879,4",0,0,950,0,900,"0,1",0,100,0,550,0,0,300
07-04-2013,02 - 03,0,"1829,7",0,1016,0,"0,1","924,9",0,0,950,0,900,0,"69,8",100,0,"548,2",0,0,300
07-04-2013,03 - 04,0,"1780,5",0,1060,0,0,"940,4",0,0,950,0,"890,6",0,"125,9",100,0,"547,3",0,0,300
07-04-2013,04 - 05,0,"1839,2",0,1048,"20,3",0,"870,1",0,0,950,0,900,"0,1",0,100,0,"546,5",0,0,300
07-04-2013,05 - 06,0,1959,0,1003,"57,3",0,"813,2",0,0,950,0,900,0,0,100,0,"549,2",0,0,300
07-04-2013,06 - 07,0,"2016,8",0,1106,"46,6",0,"820,2",0,0,950,0,900,"0,1",0,100,0,550,0,0,300
07-04-2013,07 - 08,0,"2166,3",0,1253,"75,2",0,"914,6",0,0,950,0,900,0,0,50,0,550,0,0,300
07-04-2013,08 - 09,0,"1809,4",0,1392,"5,9",0,1000,0,0,950,0,900,"0,1",0,0,50,550,0,0,300
07-04-2013,09 - 10,0,"1944,4",0,1355,"42,8",0,1000,0,0,950,0,900,"0,2",0,0,50,550,0,0,300
07-04-2013,10 - 11,0,"1982,9",0,1233,"31,1",0,1000,0,0,950,0,900,"0,1",0,0,50,550,0,0,300
07-04-2013,11 - 12,0,"2001,9",0,1134,0,"0,1",1000,0,0,950,0,900,0,"17,4",0,50,550,0,0,300
07-04-2013,12 - 13,0,"1976,9",0,1147,0,"0,1",1000,0,0,950,0,900,0,"17,8",0,50,550,0,0,300
07-04-2013,13 - 14,0,"1978,8",0,1077,0,0,1000,0,0,950,0,900,0,"29,4",0,50,550,0,0,300
07-04-2013,14 - 15,0,"1906,6",0,1024,0,0,1000,0,0,950,0,900,0,"153,3",0,50,550,0,0,300
07-04-2013,15 - 16,0,"1966,4",0,988,0,"0,1",1000,0,0,950,0,900,0,"283,2",0,50,550,0,0,300
07-04-2013,16 - 17,0,"1968,7",0,1004,0,0,1000,0,0,950,0,900,0,"124,9",50,0,550,0,0,300
07-04-2013,17 - 18,0,"1919,8",0,1056,0,"0,1","937,7",0,0,950,0,900,0,"20,5",50,0,550,0,0,300
07-04-2013,18 - 19,0,"1993,7",0,1066,150,0,"767,7",0,0,950,0,900,157,0,50,0,550,0,0,300
07-04-2013,19 - 20,0,1922,0,1169,150,0,"732,7",0,0,"642,2",0,900,"243,8",0,50,0,550,0,0,300
07-04-2013,20 - 21,0,"2062,7",0,"876,8",150,0,"743,3",0,0,"99,8",0,900,"200,5",0,50,0,550,0,0,300
07-04-2013,21 - 22,0,"2106,2",0,1228,150,0,"716,6",0,0,"699,8",0,900,"165,7",0,100,0,550,0,0,300
07-04-2013,22 - 23,0,"2316,9",0,1047,150,0,"699,2",0,0,950,0,900,"170,6",0,100,0,550,0,0,300
07-04-2013,23 - 00,0,"2071,8",0,1134,0,0,"928,2",0,0,950,0,900,0,"58,7",100,0,550,0,0,300
08-04-2013,00 - 01,0,"2134,3",0,1204,150,0,"628,7",0,0,950,0,900,"53,6",0,200,0,550,0,0,300
08-04-2013,01 - 02,0,"2175,2",0,1139,33,0,"584,9",0,0,950,0,900,0,0,300,0,"513,1",0,0,300
08-04-2013,02 - 03,0,2182,0,1112,"78,7",0,"559,1",0,0,950,0,900,0,0,300,0,497,0,0,300
08-04-2013,03 - 04,0,"2223,9",0,1101,150,0,"521,3",0,0,950,0,900,"21,5",0,300,0,"503,7",0,0,300
08-04-2013,04 - 05,0,2312,0,1169,150,0,"325,6",0,0,950,0,900,"260,1",0,300,0,"533,8",0,0,300
08-04-2013,05 - 06,0,"2022,4",0,"1142,6",150,0,"315,5",0,0,"388,8",0,900,"340,3",0,300,0,"462,4",0,0,300
08-04-2013,06 - 07,0,"2433,9",0,0,150,0,"324,7",0,"79,2",0,0,900,"304,9",0,250,0,"126,6",0,0,300
08-04-2013,07 - 08,0,"2437,9",0,0,150,0,"47,4",0,"178,8",0,0,900,"289,3",0,200,0,0,0,0,216
08-04-2013,08 - 09,0,"2507,8","0,1",0,150,0,"168,5",0,"78,1",0,0,900,"219,8",0,200,0,0,0,0,"264,8"
08-04-2013,09 - 10,0,"2458,7",0,0,150,0,"229,9",0,75,0,0,900,"182,3",0,200,0,0,0,0,"260,6"
08-04-2013,10 - 11,0,"2503,5",0,"0,1",150,0,"231,1",0,"3,5",0,0,900,"186,3",0,200,0,"13,2",0,0,300
08-04-2013,11 - 12,0,2600,0,"0,6",150,0,"190,7",0,"32,7",0,0,900,"204,3",0,200,0,0,0,0,"272,7"
08-04-2013,12 - 13,0,"2504,7","0,1",0,150,0,"302,4",0,"104,4",0,0,900,"228,2",0,200,0,81,0,0,300
08-04-2013,13 - 14,0,"2470,7",0,"73,9",150,0,"297,5",0,"0,2",0,0,900,"242,8",0,200,0,"238,8",0,0,300
08-04-2013,14 - 15,0,"2304,2",0,"155,4",150,0,322,0,0,0,0,900,"247,4",0,200,0,"228,3",0,0,300
08-04-2013,15 - 16,0,2228,0,"99,4",150,0,294,0,0,0,0,900,"268,3",0,200,0,"218,7",0,0,300
08-04-2013,16 - 17,0,"2137,2",0,"276,7",150,0,277,0,"184,3",0,0,900,289,0,200,0,"353,2",0,0,300
08-04-2013,17 - 18,0,"1903,8",0,0,150,0,"199,1",0,"784,5",0,0,900,"294,5",0,200,0,0,0,0,"293,7"
08-04-2013,18 - 19,0,"1903,6",0,0,150,0,"333,9",0,"740,1",0,0,900,"259,6",0,100,0,39,0,0,300
08-04-2013,19 - 20,0,"2001,8",0,0,150,0,"423,5",0,"532,4",0,0,900,"200,5",0,100,0,"72,3",0,0,300
08-04-2013,20 - 21,0,"2123,2",0,0,150,0,"420,5",0,"333,1",0,0,900,"174,5",0,100,0,81,0,0,300
08-04-2013,21 - 22,0,"2379,3",0,"48,9",150,0,"382,2",0,"0,1",0,0,900,"174,1",0,150,0,"239,9",0,0,300
08-04-2013,22 - 23,0,2115,0,"746,1",150,0,"414,7",0,0,"350,1",0,900,"180,8",0,150,0,"462,9",0,0,300
08-04-2013,23 - 00,0,"1862,9",0,1307,150,0,"614,8",0,0,950,0,900,"3,9",0,150,0,550,0,0,300
09-04-2013,00 - 01,0,"1886,9",0,"1286,3",150,0,"398,5",0,0,950,0,900,"213,1",0,200,0,"434,7",0,0,300
09-04-2013,01 - 02,0,"2221,5",0,1243,150,0,"414,7",0,0,950,0,900,"232,6",0,200,0,"447,5",0,0,300
09-04-2013,02 - 03,0,"2270,5",0,1271,150,0,"395,6",0,0,950,0,900,"219,1",0,200,0,"463,5",0,0,300
09-04-2013,03 - 04,0,"2389,7",0,1259,150,0,"378,7",0,0,950,0,900,"230,3",0,200,0,"483,9",0,0,300
09-04-2013,04 - 05,0,2600,0,"936,5",150,0,"413,2",0,0,"908,5",0,900,"232,2",0,150,0,"464,7",0,0,300
09-04-2013,05 - 06,0,2600,0,165,150,0,"363,9",0,0,"839,1",0,900,"221,7",0,100,0,"407,8",0,0,300
09-04-2013,06 - 07,0,2600,0,"221,4",150,0,"229,1",0,0,265,0,800,"284,2",0,100,0,"422,1",0,0,300
09-04-2013,07 - 08,0,"2461,3","19,4",0,150,0,"273,6",0,0,0,0,800,"298,6",0,50,0,"29,4",0,0,300
09-04-2013,08 - 09,0,"2515,5","219,2",0,150,0,"384,2",0,"0,1",0,0,800,143,0,0,0,"9,1",0,0,300
09-04-2013,09 - 10,0,"2459,4",0,0,150,0,"294,4",0,0,"28,3",0,800,"148,6",0,0,0,"115,8",0,0,300
09-04-2013,10 - 11,0,"2478,4","64,1",0,150,0,"306,3",0,0,0,0,800,"129,5",0,0,0,"227,4",0,0,300
09-04-2013,11 - 12,0,"2516,4","45,3",0,150,0,"289,7",0,"0,1",0,0,800,"90,4",0,0,0,"372,7",0,0,300
09-04-2013,12 - 13,0,2600,0,"108,8",150,0,"370,8",0,0,"72,9",0,800,119,0,0,0,"512,5",0,0,300
09-04-2013,13 - 14,0,2600,0,214,150,0,"386,7",0,0,"405,8",0,800,"132,5",0,0,0,"544,6",0,0,300
09-04-2013,14 - 15,0,2600,0,"400,3",150,0,"439,9",0,0,"538,3",0,800,"148,1",0,0,0,"541,8",0,0,300
09-04-2013,15 - 16,0,2600,0,"453,1",150,0,"450,3",0,0,"640,6",0,800,"162,1",0,0,0,"508,3",0,0,300
09-04-2013,16 - 17,0,2600,0,"596,6",150,0,"484,1",0,0,"567,7",0,800,"180,2",0,0,0,"490,2",0,0,300
09-04-2013,17 - 18,0,2600,0,"0,2",150,0,"499,3",0,0,"431,7",0,800,"252,5",0,0,50,"455,3",0,0,300
09-04-2013,18 - 19,0,2527,0,0,150,0,"538,6",0,0,"361,3",0,800,"223,4",0,0,50,"447,1",0,0,300
09-04-2013,19 - 20,0,2600,0,"23,3",150,0,"473,5",0,0,"478,1",0,800,"169,9",0,50,0,"439,9",0,0,300
09-04-2013,20 - 21,0,"2462,6",0,0,150,0,"451,7",0,0,"342,5",0,800,"186,1",0,50,0,"403,1",0,0,300
09-04-2013,21 - 22,0,2600,0,"420,1",150,0,"378,7",0,0,"590,3",0,900,"91,8",0,100,0,"492,6",0,0,300
09-04-2013,22 - 23,0,"2498,8",0,1302,150,0,"549,8",0,0,950,0,900,"1,4",0,150,0,"464,4",0,0,300
09-04-2013,23 - 00,0,"2017,2",0,1277,0,0,"938,9",0,0,950,0,"883,4",0,450,150,0,"415,1",0,0,300
10-04-2013,00 - 01,0,"1940,4",0,1100,150,0,"860,9",0,0,950,0,900,"9,9",0,100,0,"229,5",0,0,300
