Year,Week,NO1,NO2,NO3,NO4,NO5,NORGE,VASS1,VASS2,VASS3
2020,18,"0,203658565878868","0,462396830320358","0,241341233253479","0,310672789812088","0,243549719452858","0,342749118804932","0,300805121660233","0,469888776540756","0,290609806776047"
2020,19,"0,211181551218033","0,448086440563202","0,223969116806984","0,302993923425674","0,221992641687393","0,329734057188034","0,285692006349564","0,456367880105972","0,280854493379593"
2020,20,"0,210198909044266","0,430410176515579","0,19874931871891","0,291488319635391","0,200459152460098","0,313126236200333","0,26609805226326","0,442366898059845","0,266042947769165"
2020,21,"0,245165333151817","0,443262487649918","0,204122841358185","0,284389436244965","0,199443563818932","0,319288402795792","0,282127469778061","0,44577220082283","0,261263638734818"
2020,22,"0,354922354221344","0,489273250102997","0,270074278116226","0,305057108402252","0,230394378304482","0,362719982862473","0,343759655952454","0,472858190536499","0,294137358665466"
2020,23,"0,548401534557342","0,568246901035309","0,417907893657684","0,366575837135315","0,311745315790176","0,452872067689896","0,461872279644012","0,523247838020325","0,38059276342392"
2020,24,"0,682567000389099","0,653215229511261","0,546165227890015","0,431666880846024","0,420829713344574","0,545770049095154","0,579606235027313","0,588604271411896","0,463559806346893"
2020,25,"0,803009688854218","0,739105403423309","0,716211974620819","0,517750799655914","0,57037079334259","0,655335307121277","0,703584134578705","0,67763215303421","0,571254849433899"
2020,26,"0,878942489624024","0,80903434753418","0,823571085929871","0,60446047782898","0,690105199813843","0,74339485168457","0,795941829681396","0,754872500896454","0,66276890039444"
2020,27,"0,89482194185257","0,852815747261047","0,851917862892151","0,652002692222595","0,741096079349518","0,78604245185852","0,842685699462891","0,791039168834686","0,705435335636139"
2020,28,"0,897955179214478","0,870036602020264","0,868677139282226","0,680575132369995","0,76863706111908","0,806985020637512","0,862680554389954","0,807952344417572","0,731099128723144"
2020,29,"0,90776801109314","0,892311573028564","0,888724088668823","0,725101292133331","0,813299298286438","0,837905824184418","0,890062689781189","0,836108088493347","0,769152283668518"
2020,30,"0,906062662601471","0,904429316520691","0,90274977684021","0,770845770835876","0,836160242557526","0,859304428100586","0,903798043727875","0,849092185497284","0,808070123195648"
2020,31,"0,940668344497681","0,942510426044464","0,92437618970871","0,805697202682495","0,890247106552124","0,897974967956543","0,944705724716186","0,89308100938797","0,83918023109436"
2020,32,"0,948346674442291","0,945852935314178","0,937656700611114","0,829225122928619","0,913472771644592","0,911349654197693","0,947204649448395","0,916028082370758","0,859030425548554"
2020,33,"0,939531147480011","0,93435275554657","0,93051141500473","0,841400682926178","0,91559761762619","0,908765494823456","0,935144305229187","0,916584730148316","0,866532564163208"
2020,34,"0,938038885593414","0,939690411090851","0,938885450363159","0,852824211120606","0,931575536727905","0,917506575584412","0,934913516044617","0,938787698745728","0,875858902931214"
2020,35,"0,929340779781342","0,93348091840744","0,928156614303589","0,855477809906006","0,919452607631683","0,911557555198669","0,926742255687714","0,928863704204559","0,876302123069763"
2020,36,"0,914888799190521","0,930383145809174","0,914129137992859","0,858744740486145","0,917173981666565","0,908240437507629","0,91784018278122","0,933690965175629","0,873550593852997"
2020,37,"0,912848889827728","0,945749878883362","0,924101650714874","0,877514004707336","0,938356697559357","0,923836052417755","0,928495824337006","0,957791984081268","0,888534069061279"
2020,38,"0,918665766716004","0,939713895320892","0,936624467372894","0,907600939273834","0,948724746704102","0,932244539260864","0,92809933423996","0,958562850952148","0,915336787700653"
2020,39,"0,939979672431946","0,940221130847931","0,955863058567047","0,925607800483704","0,951756834983826","0,940669178962708","0,933142304420471","0,960019290447235","0,93427449464798"
2020,40,"0,94874519109726","0,949275732040405","0,953569233417511","0,927809953689575","0,95159375667572","0,945105969905853","0,946065545082092","0,954284071922302","0,935968279838562"
2020,41,"0,987877666950226","0,960191011428833","0,937680840492249","0,926926493644714","0,947446346282959","0,949492931365967","0,964534223079681","0,946102738380432","0,932119786739349"
2020,42,"0,969789743423462","0,943030297756195","0,92703366279602","0,919158101081848","0,920655608177185","0,933176159858704","0,94656765460968","0,922408938407898","0,924331665039062"
2020,43,"0,967152297496796","0,950169026851654","0,911578297615051","0,904012441635132","0,907874286174774","0,928153157234192","0,94871973991394","0,918528914451599","0,908634841442108"
2020,44,"0,980258524417877","0,958276927471161","0,911655008792877","0,893052577972412","0,906473219394684","0,929421901702881","0,957405149936676","0,919464111328125","0,90018367767334"
2020,45,"0,997537851333618","0,971800029277802","0,935654520988464","0,915692329406738","0,923248112201691","0,947040736675262","0,973042845726013","0,935279071331024","0,922016799449921"
2020,46,"0,974479854106903","0,962599217891693","0,928397059440613","0,912617266178131","0,913556277751923","0,938412010669708","0,962674856185913","0,924365758895874","0,917686998844147"
2020,47,"0,995507299900055","0,985264956951141","0,941129446029663","0,91655033826828","0,942809760570526","0,956914663314819","0,984227240085602","0,954348146915436","0,922263920307159"
2020,48,"0,97149008512497","0,978413999080658","0,927729606628418","0,90352064371109","0,931557953357696","0,945889711380005","0,971451699733734","0,94865208864212","0,909045934677124"
2020,49,"0,945353448390961","0,955569982528686","0,897781252861023","0,88238400220871","0,89874404668808","0,920498728752136","0,944596409797668","0,92302942276001","0,8858283162117"
2020,50,"0,915401518344879","0,928431153297424","0,864016354084015","0,85674375295639","0,860465824604034","0,890609085559845","0,914086282253265","0,89124071598053","0,858398735523224"
2020,51,"0,887070059776306","0,918482542037964","0,835273861885071","0,831899046897888","0,83413302898407","0,870722532272339","0,89787632226944","0,873446345329285","0,831764340400696"
2020,52,"0,860919535160065","0,908986628055572","0,811895847320556","0,810989916324616","0,807453989982605","0,852552771568298","0,880225241184235","0,859331369400024","0,809429287910461"
2020,53,"0,820621490478516","0,883790194988251","0,768945693969726","0,78511106967926","0,768143057823181","0,821535408496857","0,848010778427124","0,828836739063263","0,779579997062683"
